,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month,negativewords,positivewords
1535,1535,1448,1448,_lgbtfamily_,LGBT Family and Games,935001905343942657,1132179580150849537,/_lgbtfamily_/status/1132179580150849537,2019-05-25 07:00:21,1558767621,Nicky Morgan: Protect trans business owners from being involuntarily outed http://ed.gr/bkx81ÃÂ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong>: Protect trans business owners from being involuntarily outed <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://ed.gr/bkx81"" dir=""ltr"" href=""https://t.co/alHoAIf9Fm"" rel=""nofollow noopener"" target=""_blank"" title=""http://ed.gr/bkx81""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ed.gr/bkx81</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span></span></a></p>",['http://ed.gr/bkx81'],[],False,[],,0,0,0,False,False,,[],neither,5,0,0
1536,1536,3025,3025,DavidRyder1977,David Ryder,863303809791119360,1178818987859333122,/DavidRyder1977/status/1178818987859333122,2019-09-30 23:48:42,1569887322,"ItÃ¢ÂÂs bollocks.

I went to see Nicky Morgan on Friday and told her flat out for 20 minutes that no deal was mental.

ItÃ¢ÂÂs just spin. 

SheÃ¢ÂÂs taken a deal with the devil alright.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ItÃ¢ÂÂs bollocks.

I went to see <strong>Nicky Morgan</strong> on Friday and told her flat out for 20 minutes that no deal was mental.

ItÃ¢ÂÂs just spin. 

SheÃ¢ÂÂs taken a deal with the devil alright.</p>",[],[],False,[],,3,0,0,False,True,1.1787920828210012e+18,"[{'screen_name': 'Doozy_45', 'user_id': '863377035661647877'}]",neither,9,2,0
1537,1537,2576,2576,Boomera15476385,Boomerang Ã°ÂÂÂ¬Ã°ÂÂÂ§Ã°ÂÂÂ¹Ã°ÂÂÂ¬Ã°ÂÂÂ§ #ForTheManyNotTheFew! No DMs!,1056299899451555842,1168067096514723840,/Boomera15476385/status/1168067096514723840,2019-09-01 07:44:32,1567323872,"Nicky Morgan, secretary of state for digital, culture, media and sport, said proroguing parliament would be Ã¢ÂÂextraordinaryÃ¢ÂÂÃÂ and thatÃÂ it would lead to a constitutional crisis.

https://www.independent.co.uk/voices/amber-rudd-matt-hancock-nicky-morgan-parliament-suspend-johnson-brexit-a9083576.htmlÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong>, secretary of state for digital, culture, media and sport, said proroguing parliament would be Ã¢ÂÂextraordinaryÃ¢ÂÂÃÂ and thatÃÂ it would lead to a constitutional crisis.

<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.independent.co.uk/voices/amber-rudd-matt-hancock-nicky-morgan-parliament-suspend-johnson-brexit-a9083576.html"" dir=""ltr"" href=""https://t.co/WaefcVo2zM"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.independent.co.uk/voices/amber-rudd-matt-hancock-nicky-morgan-parliament-suspend-johnson-brexit-a9083576.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">independent.co.uk/voices/amber-r</span><span class=""invisible"">udd-matt-hancock-nicky-morgan-parliament-suspend-johnson-brexit-a9083576.html</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.independent.co.uk/voices/amber-rudd-matt-hancock-nicky-morgan-parliament-suspend-johnson-brexit-a9083576.html'],[],False,[],,0,0,0,False,False,,[],neither,9,0,0
1538,1538,2603,2603,awb58,Adam Watson Brown,1357103058,1167737024088018945,/awb58/status/1167737024088018945,2019-08-31 09:52:56,1567245176,"Ã¢ÂÂMichael Gove, Sajid Javid, Nicky Morgan and Andrea Leadsom have all suffered sudden-onset amnesia.Ã¢ÂÂ

Crace on biting form. https://twitter.com/trevorw1953/status/1167711225553330176ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Ã¢ÂÂMichael Gove, Sajid Javid, <strong>Nicky Morgan</strong> and Andrea Leadsom have all suffered sudden-onset amnesia.Ã¢ÂÂ

Crace on biting form. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/trevorw1953/status/1167711225553330176"" dir=""ltr"" href=""https://t.co/zRY1AkXQOc"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/trevorw1953/status/1167711225553330176""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/trevorw1953/st</span><span class=""invisible"">atus/1167711225553330176</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/trevorw1953/status/1167711225553330176'],[],False,[],,2,0,0,False,False,,[],neither,8,0,0
1539,1539,2668,2668,Norma_Daiquiri,Norma Daiquiri,274368831,1179539332270567424,/Norma_Daiquiri/status/1179539332270567424,2019-10-02 23:31:06,1570059066,"It may already be too late for some, Nicky Morgan won't find her way back from this easily.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It may already be too late for some, <strong>Nicky Morgan</strong> won't find her way back from this easily.</p>",[],[],False,[],,0,0,0,False,True,1.176988445950038e+18,"[{'screen_name': 'Tpopularfront', 'user_id': '818200542564454401'}]",neither,10,1,1
1540,1540,3527,3527,banalyst,Ã¢ÂÂ«Ã¯Â¸Â Zorro JUST FUCKING VOTE,29412015,1189643871078223874,/banalyst/status/1189643871078223874,2019-10-30 20:42:56,1572468176,Nicky Morgan standing down? ThatÃ¢ÂÂs a surprise. https://twitter.com/banalyst/status/672556726160384001ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Nicky Morgan</strong> standing down? ThatÃ¢ÂÂs a surprise. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/banalyst/status/672556726160384001"" dir=""ltr"" href=""https://t.co/RCrTH4F1Ht"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/banalyst/status/672556726160384001""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/banalyst/statu</span><span class=""invisible"">s/672556726160384001</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/banalyst/status/672556726160384001'],[],False,[],,0,0,0,False,False,,[],neither,10,1,0
1541,1541,6170,6170,Farrel_Raven,Farrel Raven,714846712351825921,1172833036494364672,/Farrel_Raven/status/1172833036494364672,2019-09-14 11:22:40,1568460160,She sold her soul to The Johnson #nickymorgan,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">She sold her soul to The Johnson <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nickymorgan?src=hash""><s>#</s><b><strong>nickymorgan</strong></b></a></p>",[],['nickymorgan'],False,[],,1,0,0,False,True,1.17279001787127e+18,"[{'screen_name': 'chunkymark', 'user_id': '212973087'}]",offensive_language,9,0,0
1542,1542,693,693,newcastlebot,Newcastle Footybot,499524693,1163921622958559236,/newcastlebot/status/1163921622958559236,2019-08-20 21:11:54,1566335514,MP Chi Onwurah asks Culture Secretary Nicky Morgan to pursue Newcastle United concerns https://www.eyefootball.com/footballnews/Qi2RRzMCA9m8-rA1ood5BJMDUJM/index.htmlÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MP Chi Onwurah asks Culture Secretary <strong>Nicky Morgan</strong> to pursue Newcastle United concerns <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.eyefootball.com/footballnews/Qi2RRzMCA9m8-rA1ood5BJMDUJM/index.html"" dir=""ltr"" href=""https://t.co/HD6Qh8GrQV"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.eyefootball.com/footballnews/Qi2RRzMCA9m8-rA1ood5BJMDUJM/index.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">eyefootball.com/footballnews/Q</span><span class=""invisible"">i2RRzMCA9m8-rA1ood5BJMDUJM/index.html</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.eyefootball.com/footballnews/Qi2RRzMCA9m8-rA1ood5BJMDUJM/index.html'],[],False,[],,0,0,0,False,False,,[],neither,8,0,0
1543,1543,2906,2906,buckybantam,Guy Buckland,1062901974,1178962406107693056,/buckybantam/status/1178962406107693056,2019-10-01 09:18:36,1569921516,"If you want any clearer demonstration of how you need to overcome cognitive dissonance to serve in Johnson's Government, witness Nicky Morgan referring to herself in the third person at the end of this clip... https://twitter.com/chunkymark/status/1178912804230881280ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">If you want any clearer demonstration of how you need to overcome cognitive dissonance to serve in Johnson's Government, witness <strong>Nicky Morgan</strong> referring to herself in the third person at the end of this clip... <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/chunkymark/status/1178912804230881280"" dir=""ltr"" href=""https://t.co/RgLcEp3IBO"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/chunkymark/status/1178912804230881280""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/chunkymark/sta</span><span class=""invisible"">tus/1178912804230881280</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/chunkymark/status/1178912804230881280'],[],False,[],,0,0,0,False,False,,[],neither,10,0,0
1544,1544,4864,4864,mps_edits,MPs Edits,3072016447,1154782750668406784,/mps_edits/status/1154782750668406784,2019-07-26 15:57:17,1564156637,Nicky Morgan Wikipedia article edited anonymously https://en.wikipedia.org/w/index.php?diff=907982506&oldid=907787540ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> Wikipedia article edited anonymously <a class=""twitter-timeline-link"" data-expanded-url=""https://en.wikipedia.org/w/index.php?diff=907982506&amp;oldid=907787540"" dir=""ltr"" href=""https://t.co/VzG8BLA8dY"" rel=""nofollow noopener"" target=""_blank"" title=""https://en.wikipedia.org/w/index.php?diff=907982506&amp;oldid=907787540""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">en.wikipedia.org/w/index.php?di</span><span class=""invisible"">ff=907982506&amp;oldid=907787540</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://en.wikipedia.org/w/index.php?diff=907982506&oldid=907787540'],[],False,[],,0,0,0,False,False,,[],neither,7,0,0
1545,1545,188,188,Himself132,Dr Eric Farmer,173449447,1160296246134923264,/Himself132/status/1160296246134923264,2019-08-10 21:05:56,1565471156,"Liam Fox seems to have had an attack of realism, but he won't rock the boat.

There may be an ounce of decency left in Amber Rudd and Nicky Morgan, despite their apparent U-turn.

No other cabinet names spring to mind. Maybe some decent Tory backbenchers will intervene.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Liam Fox seems to have had an attack of realism, but he won't rock the boat.

There may be an ounce of decency left in Amber Rudd and <strong>Nicky Morgan</strong>, despite their apparent U-turn.

No other cabinet names spring to mind. Maybe some decent Tory backbenchers will intervene.</p>",[],[],False,[],,3,0,0,False,True,1.1602902556956918e+18,"[{'screen_name': 'derekjames150', 'user_id': '2783875490'}]",neither,8,1,2
1546,1546,287,287,LboroPOLIS,Lboro Politics and International Studies,167038438,1128333595997814784,/LboroPOLIS/status/1128333595997814784,2019-05-14 16:17:47,1557850667,"Ã¢ÂÂBrexit and YouÃ¢ÂÂ invites all students & staff to an open discussion about Brexit Friday 17 May, 4pm-6pm, Stewart Mason Building, SMB014. Special guests: Nicky Morgan MP, Prof Steve Rothberg, Prof Helen Drake, LSU President & CBI. For tickets click: https://www.eventbrite.co.uk/e/brexit-you-tickets-61225534221ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Ã¢ÂÂBrexit and YouÃ¢ÂÂ invites all students &amp; staff to an open discussion about Brexit Friday 17 May, 4pm-6pm, Stewart Mason Building, SMB014. Special guests: <strong>Nicky Morgan</strong> MP, Prof Steve Rothberg, Prof Helen Drake, LSU President &amp; CBI. For tickets click: <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.eventbrite.co.uk/e/brexit-you-tickets-61225534221"" dir=""ltr"" href=""https://t.co/2nWaqRhw5H"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.eventbrite.co.uk/e/brexit-you-tickets-61225534221""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">eventbrite.co.uk/e/brexit-you-t</span><span class=""invisible"">ickets-61225534221</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.eventbrite.co.uk/e/brexit-you-tickets-61225534221'],[],False,[],,1,0,0,False,False,,[],neither,5,0,0
1547,1547,5478,5478,LKSWMICHAEL,MICHAEL LKSW & SIR Ã¢ÂÂ¤Ã¯Â¸ÂU2 Infinity & Beyond JeannieÃ¢ÂÂ¤,443168368,1174476631064350720,/LKSWMICHAEL/status/1174476631064350720,2019-09-19 00:13:44,1568852024,"Yes. He was great at dismantling the arguments of bullies and bigots with very few words.

Shame he didn't go into politics.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yes. He was great at dismantling the arguments of bullies and bigots with very few words.

Shame he didn't go into politics.</p>",[],[],False,[],,3,0,0,False,True,1.1744536335822807e+18,"[{'screen_name': 'PeaceCritterz', 'user_id': '913517949356511232'}, {'screen_name': 'nickymorgan', 'user_id': '19412820'}]",neither,9,1,2
1548,1548,5440,5440,wrufcsupporters,Wheatley RUFC Supporters,454929790,1174746224697729025,/wrufcsupporters/status/1174746224697729025,2019-09-19 18:05:00,1568916300,"Show top women's sport on free-to-air TV too, says Nicky Morgan https://www.theguardian.com/football/2019/sep/18/show-top-womens-sport-on-free-to-air-tv-too-says-nicky-morganÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Show top women's sport on free-to-air TV too, says <strong>Nicky Morgan</strong> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.theguardian.com/football/2019/sep/18/show-top-womens-sport-on-free-to-air-tv-too-says-nicky-morgan"" dir=""ltr"" href=""https://t.co/OPcTnYeuv7"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theguardian.com/football/2019/sep/18/show-top-womens-sport-on-free-to-air-tv-too-says-nicky-morgan""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theguardian.com/football/2019/</span><span class=""invisible"">sep/18/show-top-womens-sport-on-free-to-air-tv-too-says-nicky-morgan</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.theguardian.com/football/2019/sep/18/show-top-womens-sport-on-free-to-air-tv-too-says-nicky-morgan'],[],False,[],,0,0,0,False,False,,[],neither,9,0,4
1549,1549,169,169,Quant48,Jeremy Quantrill,58951399,1160886255393136640,/Quant48/status/1160886255393136640,2019-08-12 12:10:26,1565611826,"hilarious stuff....Theresa May, Amber Rudd, Nicky Morgan, Anna Soubry are all women who have played a prominent role in Brexit over the last 3 years and they couldnt agree with each other..as you say Emma this is just a Remainer alliance in a different guise....Creative = Revoke","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">hilarious stuff....Theresa May, Amber Rudd, <strong>Nicky Morgan</strong>, Anna Soubry are all women who have played a prominent role in Brexit over the last 3 years and they couldnt agree with each other..as you say Emma this is just a Remainer alliance in a different guise....Creative = Revoke</p>",[],[],False,[],,3,2,0,False,True,1.1608629935524209e+18,"[{'screen_name': 'bbc5live', 'user_id': '7589572'}, {'screen_name': 'Emmabarnett', 'user_id': '19064312'}, {'screen_name': 'CarolineLucas', 'user_id': '80802900'}]",neither,8,1,3
1550,1550,3008,3008,Jessicaaobrien1,jessyjaybird,1168077325445074944,1178844852919951361,/Jessicaaobrien1/status/1178844852919951361,2019-10-01 01:31:29,1569893489,"Absolutely grilled. I value my integrity over any job offer. You sold out #nickymorgan. Also, talking about yourself in the 3rd person... I'm sure psychologists would have something to say on that.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Absolutely grilled. I value my integrity over any job offer. You sold out <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nickymorgan?src=hash""><s>#</s><b><strong>nickymorgan</strong></b></a>. Also, talking about yourself in the 3rd person... I'm sure psychologists would have something to say on that.</p>",[],['nickymorgan'],False,[],,2,0,0,False,False,,[],neither,10,0,1
1551,1551,3098,3098,shamedagain,united kingdom?,2776314852,1178798488496361478,/shamedagain/status/1178798488496361478,2019-09-30 22:27:15,1569882435,"Judging by the tsunami of criticism on social media after her latest car-crash media outing, seems Nicky MorganÃ¢ÂÂs cred has been utterly shredded having been all-too-easily bought off with a Cabinet job #shameless #newsnight @LoughboroBlue @LeicsCC_Cons @loughecho @NickyMorgan01pic.twitter.com/hcLV2HB1ly","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Judging by the tsunami of criticism on social media after her latest car-crash media outing, seems <strong>Nicky Morgan</strong>Ã¢ÂÂs cred has been utterly shredded having been all-too-easily bought off with a Cabinet job <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/shameless?src=hash""><s>#</s><b>shameless</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/newsnight?src=hash""><s>#</s><b>newsnight</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1964450178"" dir=""ltr"" href=""/LoughboroBlue""><s>@</s><b>LoughboroBlue</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""472497910"" dir=""ltr"" href=""/LeicsCC_Cons""><s>@</s><b>LeicsCC_Cons</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""59417711"" dir=""ltr"" href=""/loughecho""><s>@</s><b>loughecho</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""34940114"" dir=""ltr"" href=""/NickyMorgan01""><s>@</s><b>NickyMorgan01</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hcLV2HB1ly"">pic.twitter.com/hcLV2HB1ly</a></p>",[],"['shameless', 'newsnight']",True,['https://pbs.twimg.com/media/EFvu-IbWoAEN4zQ.jpg'],,1,0,0,False,False,,[],neither,9,0,3
1552,1552,4020,4020,SplashDSM,Splash,1915470313,1184606189209948160,/SplashDSM/status/1184606189209948160,2019-10-16 23:04:59,1571267099,"On #Peston tonight the terrifying ghoul #NickyMorgan ... I had a nightmare once of her explaining- calmly politely and ever so reasonably - why it was necessary for me to be executed, trying to persuade me it really was in my best interest","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">On <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Peston?src=hash""><s>#</s><b>Peston</b></a><a dir=""ltr"" href=""/hashtag/Peston?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/Peston_Emoji_Q4_2019/Peston_Emoji_Q4_2019.png""/></a></span> tonight the terrifying ghoul <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NickyMorgan?src=hash""><s>#</s><b><strong>NickyMorgan</strong></b></a> ... I had a nightmare once of her explaining- calmly politely and ever so reasonably - why it was necessary for me to be executed, trying to persuade me it really was in my best interest</p>",[],"['Peston', 'NickyMorgan']",False,[],,0,0,1,True,False,,[],neither,10,0,0
1553,1553,1338,1338,ComplianceNexus,ComplianceNexus,905115045981540352,1140978136416321536,/ComplianceNexus/status/1140978136416321536,2019-06-18 13:42:40,1560865360,"http://www.compliancenexus.co.uk/letter-to-rt-hon-nicky-morgan-mp-chair-of-the-treasury-committee-on-lf-woodford-equity-income-fund/ÃÂ Ã¢ÂÂ¦ - Letter to Rt Hon. Nicky Morgan MP, Chair of the Treasury Committee on LF Woodford Equity Income Fund - Andrew Bailey, Chief Executive of the Financial Conduct Authority today wrote to Rt Hon. Nicky Morgan MP, Chair of the Treasury Committee. This was ...","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-timeline-link"" data-expanded-url=""http://www.compliancenexus.co.uk/letter-to-rt-hon-nicky-morgan-mp-chair-of-the-treasury-committee-on-lf-woodford-equity-income-fund/"" dir=""ltr"" href=""https://t.co/VcCOh3O98z"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.compliancenexus.co.uk/letter-to-rt-hon-nicky-morgan-mp-chair-of-the-treasury-committee-on-lf-woodford-equity-income-fund/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">compliancenexus.co.uk/letter-to-rt-h</span><span class=""invisible"">on-nicky-morgan-mp-chair-of-the-treasury-committee-on-lf-woodford-equity-income-fund/</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a> - Letter to Rt Hon. <strong>Nicky Morgan</strong> MP, Chair of the Treasury Committee on LF Woodford Equity Income Fund - Andrew Bailey, Chief Executive of the Financial Conduct Authority today wrote to Rt Hon. <strong>Nicky Morgan</strong> MP, Chair of the Treasury Committee. This was ...</p>",['http://www.compliancenexus.co.uk/letter-to-rt-hon-nicky-morgan-mp-chair-of-the-treasury-committee-on-lf-woodford-equity-income-fund/'],[],False,[],,0,0,0,False,False,,[],neither,6,0,0
1554,1554,5272,5272,DCsEmptyChair,Johnson's Purple Kipper,3076932387,1176027483113738240,/DCsEmptyChair/status/1176027483113738240,2019-09-23 06:56:16,1569221776,Lots of scorn poured on Nicky Morgan after #ToriesAtWar but can we please spare a thought for poor @AlanDuncanMP who wrestled so hard with his principles he could see no path other than to fall in step behind #UndemocraticPM #BorisTheSpaffJohnson,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Lots of scorn poured on <strong>Nicky Morgan</strong> after <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ToriesAtWar?src=hash""><s>#</s><b>ToriesAtWar</b></a> but can we please spare a thought for poor <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""114704539"" dir=""ltr"" href=""/AlanDuncanMP""><s>@</s><b>AlanDuncanMP</b></a> who wrestled so hard with his principles he could see no path other than to fall in step behind <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UndemocraticPM?src=hash""><s>#</s><b>UndemocraticPM</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BorisTheSpaffJohnson?src=hash""><s>#</s><b>BorisTheSpaffJohnson</b></a></p>",[],"['ToriesAtWar', 'UndemocraticPM', 'BorisTheSpaffJohnson']",False,[],,0,0,0,False,False,,[],neither,9,0,0
1555,1555,2575,2575,grimplove2,glover,338947588,1168068546980564992,/grimplove2/status/1168068546980564992,2019-09-01 07:50:17,1567324217,You & your other principled colleagues will be remembered in history for doing the right thing!!! Amber Rudd Nicky Morgan & others will not!!!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You &amp; your other principled colleagues will be remembered in history for doing the right thing!!! Amber Rudd <strong>Nicky Morgan</strong> &amp; others will not!!!!</p>",[],[],False,[],,1,0,0,False,True,1.167909597673214e+18,"[{'screen_name': 'SamGyimah', 'user_id': '55253731'}, {'screen_name': 'HardingMike', 'user_id': '368245098'}]",neither,9,0,0
1556,1556,2801,2801,NashJanet,Macmurphy#NHSBILLNOW #GTTO#FFH#ECLCM#TeamZay,808575114,1179062993897889793,/NashJanet/status/1179062993897889793,2019-10-01 15:58:18,1569945498,"Wow, always knew Nicky Morgan was made of strong moral fibre ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Wow, always knew <strong>Nicky Morgan</strong> was made of strong moral fibre <img alt=""Ã°ÂÂ¤Â£"" aria-label=""Emoji: Rolling on the floor laughing"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Rolling on the floor laughing""/><img alt=""Ã°ÂÂ¤Â£"" aria-label=""Emoji: Rolling on the floor laughing"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Rolling on the floor laughing""/><img alt=""Ã°ÂÂ¤Â£"" aria-label=""Emoji: Rolling on the floor laughing"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Rolling on the floor laughing""/><img alt=""Ã°ÂÂ¤Â£"" aria-label=""Emoji: Rolling on the floor laughing"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Rolling on the floor laughing""/></p>",[],[],False,[],,0,0,0,False,True,1.1789128042308813e+18,"[{'screen_name': 'chunkymark', 'user_id': '212973087'}]",neither,10,0,2
1557,1557,5066,5066,Nigel1909,Nigel Bennett,844813821537501191,1154368929629921280,/Nigel1909/status/1154368929629921280,2019-07-25 12:32:54,1564057974,"Nice to see your good friend Nicky Morgan back in the cabinet, eh Anna?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Nice to see your good friend <strong>Nicky Morgan</strong> back in the cabinet, eh Anna?</p>",[],[],False,[],,0,0,0,False,True,1.154093084260614e+18,"[{'screen_name': 'Anna_Soubry', 'user_id': '326184301'}, {'screen_name': 'ForChange_Now', 'user_id': '1095608150953205760'}]",neither,7,0,2
