,Date,Name,Tweets,Tags,Hashtags,classofspeech
499,1569437794,Peter Jukes,Good on @JustineGreening for calling out @BorisJohnsonÂs ÂSurrender ActÂ framing of the Benn Act.,,[],neither
500,1569452228,HMRCsick,You're not supposed to mention the secret internal Loan Charge review that HMRC have already been conducting. No one's supposed to know - didn't happen. They have not already drafted the report - conspiracy theory - ssshh!,,[],neither
501,1569445573,Jessica Simor QC,Such fine women in Parliament: @joannaccherry @jessphillips @CarolineLucas @Alison_McGovern @JustineGreening @Anna_Soubry  And @BorisJohnson describes the pain & fear they suffer from threats made against them as Âso much humbugÂ - and he does so in the context of Jo Cox #shame,,['shame'],neither
502,1569443249,HMRCsick,"Thank you very much @JustineGreening, from all  freelancers and families thrust out on the highwire, walking HMRC's forced line between impossible settlement TTP terms and #LoanCharge (barely) legalised extortion, with affordable and timely tribunal redress denied.
#NoRetroTaxpic.twitter.com/0pmWzg2Ioi",,"['LoanCharge', 'NoRetroTaxpic.twitter.com/0pmWzg2Ioi']",neither
503,1569442068,Arthur,"It really REALLY can't turn into another #LoanCharge WHITEWASH

The @hmtreasury ""March Review"" was completely derided by everyone

That's why there is such anxiety with both they & #HMRC running the review

This is LAST CHANCE SALOON for a FAIR outcome so everything is crossed...pic.twitter.com/XucZTEtTOT",,"['LoanCharge', 'HMRC']",neither
504,1569437850,Peter Grant SNP,"Well done @JustineGreening calling out the vile and violent language being used by the prime minister in repeatedly referring to a ÂsurrenderÂ bill.

HeÂs accusing Her Majesty the Queen of signing a document of surrender.",,[],neither
505,1569437822,Sue Cowley,"""Continuing to call a Bill that this house has passed a Surrender Bill is deeply disrespectful to this house."" Well said @JustineGreening #HouseofCommons",,['HouseofCommons'],neither
506,1569437119,HMRCsick,"'Independent' #LoanChargeReview HMT/HMRC-drafted TOR:
Pick narrow sub-set of least sympathetic Loan Charge-affected taxpayers, establish narrowest context of #LoanCharge as ""fair share tax"" for this group, assume it covers others, avoid HMRC Max Revenue Possible implementation.pic.twitter.com/zfJc5JXvAR",,"['LoanChargeReview', 'LoanCharge']",neither
507,1569436588,NoToRetroTax,Hang on in there Trevor. @sajidjavid the retrospective Loan Charge is destroying people's lives. It must be postponed right NOW.,,[],neither
508,1569433212,Arthur,And we really cannot say THANK YOU enough times to ALL of @loanchargeAPPG pic.twitter.com/wGLhzhkR5e,,[],offensive_language
509,1569413667,RetroTaxCasualty,So glad that parliament is back in session and @JustineGreening (with support from @RossThomson_MP) has tabled an urgent question on the #LoanChargeReview. LetÂs try to get that heard above the #Brexit noisehttps://twitter.com/benm_d/status/1176729060292136960Â Â,,"['LoanChargeReview.', 'Brexit']",neither
510,1569413167,FoxyLady,Thank you @JustineGreening It is easy to forget other issues with #Brexit dominating. But the #LoanCharge has destroyed lives and will wreak further damage if it is not suspended now. @DavidDavisMP @MPIainDS @RossThomson_MP @EdwardJDavey @StephenLloydEBNhttps://twitter.com/JustineGreening/status/1176781651734671365Â Â,,"['Brexit', 'LoanCharge']",neither
511,1569408716,The Return of the Black Death,"Thank you Justine. The pressure must be kept on, and #HMRC's attempts to retaliate for the #LoanChargeReview (anyone seen increased #APN activity lately?  Must be coincidence...) must be exposed for what they are.",,"[""HMRC's"", 'LoanChargeReview', 'APN']",neither
512,1569407937,Rob64,"Thank you Justine. If @hmtreasury are intent on doing the decent thing then they should order full suspension of all actions around LC until outcome of #LoanChargeReview. Too many lives have been lost already. 
#SaveLives
#mentalhealth
#RuleOfLawpic.twitter.com/C5tWBZ6g5h",,"['LoanChargeReview.', 'SaveLives', 'mentalhealth', 'RuleOfLawpic.twitter.com/C5tWBZ6g5h']",neither
513,1569407571,fighting wife - RIP LC innocents,"Awful just awful. Hub has had it hanging over him for the same years, it's beyond cruel. It's badly damaged our marriage and nothing could ever compensate for that.",,[],neither
514,1569404981,Loan Charge APPG,"Thank you @JustineGreening, Ministers should be challenged on the independence & scope of the #LoanChargeReview & the biased & misleading intro to the ToR. http://www.loanchargeappg.co.uk/wp-content/uploads/2019/09/2019-09-18-Letter-from-Loan-Charge-APPG-to-the-Chancellor-regarding-the-Loan-Charge-Review.pdfÂ Â 

Also on why @HMRCgovuk sent a misleading letter to @CityAM during the review, wholly unacceptable.https://twitter.com/JustineGreening/status/1176781651734671365Â Â",,['LoanChargeReview'],neither
515,1569404566,Gaynor,And Justine is back - Thank you ,,[],neither
516,1569403927,S.O.S. #stoptheloancharge,Thank you so much @JustineGreening thousands of loan charge victims and their families are exceptionally grateful to good people like yourself who are prepared to keep the loan charge in the spotlight until all related activity is suspended #STOPtheLoanCharge,,['STOPtheLoanCharge'],neither
517,1569403214,Garfunkel,"Thanks a million Justine,, there must a halt to all LC enforement and reporting till the review concludes,, Live tax review is unheard of.. Also a serious risk to more human life.. We have already warned @sajidjavid @BorisJohnson on numerous occasions..",,[],neither
518,1569528668,Anonymous,I am incredibly touched.,,[],neither
519,1569528028,Anonymous,I don't think it sounds cheesy at all.,,[],neither
520,1569527353,Robert Busch,"Liking many of the other choices proposed up and down this thread, too - my list could easily and justifiably be tripled in size - and we should not ignore @OxfordDiplomat herself.",,[],neither
521,1569526371,Rob64,"How wrong can they be! Can of worms well & truly open & not going to go back. We will get justice & we wonÂt be fobbed off again. #RuleOfLaw
#mentalhealth
#SaveLives
#bulliedbyHMRC
#LoanChargeSuicidespic.twitter.com/oEib49ID7T",,"['RuleOfLaw', 'mentalhealth', 'SaveLives', 'bulliedbyHMRC', 'LoanChargeSuicidespic.twitter.com/oEib49ID7T']",neither
522,1569525447,Anonymous,"In a class of their own:

@DeborahMeaden - I wish more businesswomen would have the courage to speak out as she does; I love the way she engages with people on Twitter

#BettyBoothroyd

Perfect excuse to re-post the rousing speech she gave about #Brexit in the Lords: pic.twitter.com/Mrl5lD3lIy",,"['BettyBoothroyd', 'Brexit']",offensive_language
523,1569518145,Anonymous,Feel like an interloper in this company. I would to add 2 women who've inspired me @juliegirling and @Jude_KD .,,[],neither
524,1569517394,Rail Complainer,"More ridiculous skipping of stops from Barnes to Waterloo when the train left EARLY. This after being diverted to avoid a signal failure.
@125_RailwayInfo @swtrains_watch @GrumpNow @ZacGoldsmith @JustineGreening @EdwardJDavey @chhcalling @grantshapps @transportgovuk https://twitter.com/Rail_Complainer/status/1177265924472262657Â Âpic.twitter.com/DQ1rWwxaqV",,[],neither
525,1569517109,Anonymous,Wow. Did NOT expect to be included in such prestigious company. Thank you Robert. I would add @eloisetodd @ParkerCiccone @CarolineLucas @catherinemep to this list.,,[],neither
526,1569516993,Robert Busch,"Activists: @cliodiaspora, @mediawhizz, @nickynoo007 working for #the5million
MPs: @Anna_Soubry, @jessphillips for resilience under attack; @JustineGreening, a sane Con & gr8 constituency MP
Journalists: @carolecadwalla asks ?s abt social media role & @MarinaHyde for bitter lolz.",,['the5million'],neither
527,1569515189,Daniel Reast,"In no order:
- @LaylaMoran & @CarolineLucas 
- @lucianaberger & @annaturley 
- @JustineGreening & @Anna_Soubry 
- @jessicaelgot (Guardian)
- @SheRa_Marley (Oven lady)
- @BethRigby (Sky News)
- @cliodiaspora & @alexandrabulat (3mil)
- @lara_spirit (OFOC)
- @AmandaCC92 (FFS)",,[],neither
528,1569512780,Louise Rowntree,"Well done, and thank you, @AmberRuddHR @DavidGauke @JustineGreening @AnneMilton @Sandbach @GutoAberconwy Ken Clarke & Dominic Grieve.https://twitter.com/SebastianEPayne/status/1177223918685491201Â Â",,[],neither
529,1569511475,Anonymous,"So 9 former Tory MPs vote against a 3-day recess for the Tory Conference.

The ""low-life scum"" of 2019 are:

#DominicGrieve
@NickBoles 
@AmberRuddHR 
#KenClarke
@GutoAberconwy
@Sandbach
@DavidGauke
@AnneMilton
@JustineGreening 

Ban them from @Conservatives for ever.",,"['DominicGrieve', 'KenClarke']",neither
530,1569501916,Arthur,"Ok so NOT mentioning the alleged secret @HMRCgovuk review before the NOT INDEPENDENT official review that they are also running

Also NOT MENTIONING  that any secret review will be the outcome of the NOT INDEPENDENT review in case not true

Please keep all above to yourselves pic.twitter.com/ay4Cvx6zpR",,[],neither
531,1569488874,HMRCsick,"It really can, unless Govt are taken to task over #LoanChargeReview's TOR, evidence accepted, how review is conducted and minuted. MPs also need to be alert to any phoney or token crumb concessions at the end, like @Jesse_Norman's 'closed years' misdirection that helps very few.pic.twitter.com/gWEl9tz5Me",,"[""LoanChargeReview's""]",neither
532,1569487890,Conservatives For A Peoples Vote,"WATCH: our patron @JustineGreening ask how tax payers are supposed to ""Get ready for Brexit"" if they don't know what Brexit means - there are almost no details on  #NoDealBrexit in the #Yellowhammer report and the deal being negotiated with the EU is shrouded in secrecy.pic.twitter.com/sO4aUloM22",,"['NoDealBrexit', 'Yellowhammer']",neither
533,1569484199,Eppyterrier,"Yorkshire MP's have contempt from their constituents, not the PM. He is trying to get a job done, they are refusing to allow him to do it. They inflamed the debate last night and brought Jo Cox into it. Paula Sheriff is my MP and refuses to carry out the will of her constituents.",,[],neither
534,1569483982,Mayor of West Yorks,"Labour MP tries to use Jo Cox death to make political capital and PM correctly retorts with ""humbug"" - when did ""humbug"" become an offensive term?",,[],neither
535,1569483887,OpinionYP,"Another huge day for #Parliament - just how does it intend to make #BorisJohnson answerable for his words?
https://www.yorkshirepost.co.uk/news/opinion/columnists/boris-johnson-s-contempt-for-yorkshire-mps-over-language-and-their-safety-after-death-threats-shows-pm-is-unfit-to-hold-any-office-tom-richmond-1-10017335Â Â
@yorkshirelabour @DianaJohnsonMP @RachaelMaskell @BarrySheerman @hilarybennmp @JustineGreening @Thelma_WalkerMP @JoCoxFoundation #JoCox",,"['Parliament', 'BorisJohnson', 'JoCox']",neither
536,1569478332,Arthur,"Yet more examples of @HMRCgovuk bullying re the #LoanCharge

The Review has CONSTRAINED terms of reference & seems to limit areas of enquiry

For example the overuse of #APNs (which they are STILL issuing despite the review!)

@sajidjavid you need to call a HALT today as per APPG pic.twitter.com/KVIphj3oKd",,"['LoanCharge', 'APNs']",neither
537,1569536838,Angels For Europe #FBPE,#BettyBoothroyd nails it. #voteLeave peddled rubbish in the refrendum & they don't want to be challenged in another referendum/#peoplesVoe,,"['BettyBoothroyd', 'voteLeave']",neither
538,1569527923,Dario T #FBPE,I really hope this helps bring a better society before it all burns down.,,[],neither
539,1569527859,Dr. Jennifer Cassidy,"ThatÂs so unbelievably kind- thank you! IÂm inspired by so many people every single day, of which hundreds of phenomenal names, advocates and voices have been mentioned on this thread. IÂd be lost without them. Women and men. Sounds cheesy but IÂm better for having known them!",,[],neither
540,1569520216,HMRCStrokeVictim #StopTheLoanCharge #NormanLied,"Good for you Ross & .@JustineGreening
#STOPtheLoanCharge #LoanChargeSuicides
#SaveLives #MentalHealth2019 
.@CommonsTreasury
@LordsEconCom
@Conservatives
@loanchargeAPPG
@HMRCon
@10DowningStreet
@UKParliament
@HouseofCommons
.@JamesFrith
@BorisJohnson
@sajidjavidhttps://twitter.com/RossThomson_Abz/status/1176801185342349314Â Â",,"['STOPtheLoanCharge', 'LoanChargeSuicides', 'SaveLives', 'MentalHealth2019']",neither
541,1569515982,Bernadette Kelly Esq.,In no particular order:@Anna_Soubry @joannaccherry @CarolineLucas @jessphillips @NicolaSturgeon @YvetteCooperMP @JustineGreening @sarahwollaston @lucianaberger +many more for putting the best interests of the country before party loyalty.Takes courage & they are inspirational.,,[],neither
542,1569513914,Arthur,"Please stay strong for you & your families sake

We must believe that FACTS will win out & MPS will not allow another March WHITEWASH

We are a strong community in @LCAG_2019 & are ROARING together!

@HMRCgovuk your REFUSAL to  HALT while #LoanCharge Review is running is awful pic.twitter.com/XpvEQgasbN",,['LoanCharge'],neither
543,1569497893,"""As I walk along, I wonder"" :-)","Good speech by @HarrietHarman just now. Her words Âprotect our democracy Â remind me how fragile our democracy is right now.

I fear it would take little to destroy it.

(@JustineGreening speech very good as well.)",,[],neither
544,1569486795,HMRCsick,"It telegraphs presumed untouchability, as HMRC are doing this in full view, despite a very clear call for independent #LoanChargeReview. Boris slyly called it a ""thorough-going"" review, rather than independent, although earlier he had said ""they need their independent review"".pic.twitter.com/GC1a4RrfF1",,['LoanChargeReview.'],neither
545,1569486164,Andy Bannister,"Tom Richmond is absolutely right, this was a disgraceful response in any place, let alone in our Parliament. The divisive politics of nationalism and hate personified by Donald Trump in the US are now the stock in trade of our government too.",,[],neither
546,1569484337,Kojak,The more they attack Boris the more I like him,,[],neither
547,1569481089,BORIS STORK,Anyone with a brain cell knows full well what it means ÂsurrenderÂ... @BorisJohnson @JustineGreening #LeaveOct31,,['LeaveOct31'],neither
548,1569480647,Rob64,"Heartbreaking to read the on going devastation that #LoanCharge is causing. Is this what @UKParliament intended @sajidjavid @BorisJohnson @Conservatives? Please listen & suspend all actions around LC while #LoanChargeReview is on going? Please #SaveLives.
#mentalhealth",,"['LoanCharge', 'LoanChargeReview', 'SaveLives.', 'mentalhealth']",neither
549,1569478859,bankrupt by the LoanCharge,"I could probably write the conclusion already, just have to look at the last para of the letter Mary Aiston sent me this week!",,[],neither
550,1569478619,Luke Peter Green #RevokeArticle50,"Just because he has no sense of it himself, means that, in his comprehension, it doesn't exist. This lack of transferrence of thought or feeling is sadly not uncommon with him and his lot. May was even worse (I think she is actually incapable of it).",,[],neither
551,1569457391,Anonymous,Shame is far from strong enough,,[],neither
552,1569621136,Anonymous,"Yes, I love Ian too, but the original exam question asked us to name WOMEN!! ",,[],neither
553,1569620567,Rail Complainer,"After being delayed by a train hitting an obstruction, it was decided to skip stops & cut 11 minutes from a 13 minute delay.
#StopsSkippingStopa #GrumpForChange
@swtrains_watch @GrumpNow @JustineGreening @ZacGoldsmith @EdwardJDavey @chhcalling @grantshapps @transportgovukhttps://twitter.com/Rail_Complainer/status/1177684062628171776Â Â",,"['StopsSkippingStopa', 'GrumpForChange']",neither
554,1569620348,Noah Vickers,"Battle of the bar-charts in #Putney has already begun: @CllrFleur of @UKLabour and @SueWixLD of @LibDems each trying to prove their Tory-beating credentials. 

With @JustineGreening stepping down, the seat is wide open. 

#GE2019pic.twitter.com/pNZa0KPRPi",,"['Putney', 'GE2019pic.twitter.com/pNZa0KPRPi']",neither
555,1569618821,isabelle tracy,"How is it, @AssocLSCBChairs @educationgovuk @Ofstednews @CareQualityComm @CEOPUK @NHSEngland @NHSuk @LGAcomms @metpoliceuk @JonAshworth @DavidGauke @jessphillips @JustineGreening @louistherouxhttps://twitter.com/tehbewilderness/status/1177654834461171712Â Â",,[],neither
556,1569616786,Ben Howard,"Mr Hands - @HistoricEngland deal with these sorts of issues - since they split from @EnglishHeritage back in 2015 - but it's good to see your ""genuinely"" interested in protecting our historic assets.",,[],neither
557,1569615710,Allan McEwan,@JustineGreening care to comment? https://twitter.com/ciabaudo/status/1176167480127045632Â Â,,[],neither
558,1569614448,prashanth belavadi,@JustineGreening for Transport,,[],neither
559,1569609504,Mikey,"You mean the party from which such 1Nat Tories as Ken Clarke, @Sandbach, @RoryStewartUK, @SamGyimah, @PhilipHammondUK, @JustineGreening are cast out, leaving a bunch of toxic alt-right xenophobes who are flouting the law & tearing the country apart?",,[],neither
560,1569606154,Rail Complainer,"After being delayed waiting for crew, it was decided to skip stops. It was 7 minutes late & then back on time.
@swtrains_watch @GrumpNow @JustineGreening @ZacGoldsmith @EdwardJDavey @chhcalling @grantshapps @transportgovukhttps://twitter.com/Rail_Complainer/status/1177596363909095426Â Â",,[],neither
561,1569605184,Mott Mason,"Most #MPs Frothing at the Mouth against #Brexit
are #Bilderberg Shills - ( ie :#Rothschild-#Puppets ).
All These are #Biderbergers - amongst many others :
#AmberRudd, #KennethClarke, #RoryStewart, 
#NickBoles, #DavidCameron, #MichaelHeseltine,
#GeorgeOsborne, #JustineGreening. https://twitter.com/tezisold/status/1177549830786301952Â Â",,"['MPs', 'Brexit', 'Bilderberg', 'Biderbergers', 'AmberRudd,', 'KennethClarke,', 'RoryStewart,', 'NickBoles,', 'DavidCameron,', 'MichaelHeseltine,', 'GeorgeOsborne,', 'JustineGreening.']",neither
562,1569602446,Mark Florman,Good line up #socialjustice and great to have @patel4witham and @JustineGreening there https://twitter.com/csjthinktank/status/1177600197188345864Â Â,,['socialjustice'],neither
563,1569599621,Ed Ross,"Well Boris really has proven @JustineGreening wrong, hey!  https://twitter.com/Peston/status/1116118249639424000Â Â",,[],neither
564,1569598071,Social Mobility podcast,"ICYMI: In our first ever #podcast episode @JustineGreening MP explained how the social mobility pledge is helping to close the achievement gap by encouraging employers to value talent over connections. Listen back:
https://www.socialmobility.fm/justine-greeningÂ Â",,['podcast'],neither
565,1569592844,Anonymous,It's a shame that women like @YvetteCooperMP @joswinson @lucianaberger @Anna_Soubry @Sandbach @LaylaMoran @margot_james_mp @JustineGreening @CarolineLucas @carolinenokes @AnneMilton @AmberRuddHR @theresa_may @MaryCreaghMP and @RoryStewartUK aren't remarkable women at all!.https://twitter.com/RupertLowe10/status/1177311508834988033Â Â,,[],offensive_language
566,1569583530,Anonymous,"Indeed. I really hope (former) conservatives like Dominic Grieve, Anna Sourbry, @SamGyimah & @JustineGreening who have shown great bravery over Brexit but who voted for benefit cuts and sanctions for years seriously reflect on the consequences of austerity https://twitter.com/Phil_Free_/status/1177343008011882496Â Â",,[],neither
567,1569583210,Anonymous,"Bloke makes me laugh and bloke makes me cry. 
The #Beehives are emotional. 
#Brexit ItÂs personal & hurts. 

Bloke made me understand what others were going through & I helped to spread the word. 

So many of these inspirational women & men are as great offline as online.",,"['Beehives', 'Brexit']",neither
568,1569580099,Dr. Jennifer Cassidy,Added and noted! And thanking you for all that do and continue to do endlessly for us all and this cause ,,[],neither
569,1569574766,CPierceUK,"Expected of @Sandbach & Grieve. But instead of an attack on Boris, @GutoAberconwy @KenClarkeMP @DavidGauke @JustineGreening @AnneMilton @AmberRuddHR sideline party members who want to attend Conference. The other 10 MPs who abstained are gormless. Can't support members - resign!",,[],neither
570,1569567441,OpinionYP,"Barry Hearn: Help kids fulfil their entrepreneurial dreams instead of lecturing them about evils of #capitalism
https://www.yorkshirepost.co.uk/news/opinion/columnists/help-our-kids-achieve-their-entrepreneurial-dreams-instead-of-lecturing-them-about-the-evils-of-capitalism-snooker-supremo-barry-hearn-1-10019091Â Â
@JayMitchinson @IanDayPix @NWestbyYPSport @MarkCasci @the_tpa @JustineGreening #snooker #Sheffield",,"['capitalism', 'snooker', 'Sheffield']",neither
571,1569567226,Justin Featherstone,"@YvetteCooperMP @jessphillips @JustineGreening for reasoned debate, genuine courage, empathy, will to collaborate and shining leadership. @maitlis and @Emmabarnett for calling our political leadership to account with incisive, forensic journalism and interviewing.",,[],neither
572,1569620680,Marguerite & Nigel,"And this lot @AmberRuddHR @JoJohnsonUK @JustineGreening @spelmanc
@RichardBenyonMP @PriskMark
@DrPhillipLeeMP  @GutoAberconwy @BrineMinister and the rest of the @Conservatives traitors will be responsible for the destruction of the UK for their own gratification.  Disgraceful",,[],neither
573,1569614777,Bruno Meekings,Is it really for the Council or Government rather than the local community to care for local environments? Seems high cost low efficiency to me?,,[],neither
574,1569592392,Ludo,"Yes, her name's Paula Sherriff and she's like a rabid dog. Disgraceful behaviour.",,[],offensive_language
575,1569586132,Anonymous,Thank you! What a lovely thing to say. X,,[],neither
576,1569576522,sir p c bot Esq,"There was no vote to stop the Tory conference.

#fool",,['fool'],neither
577,1569572202,Michael Poole,They vote against it but then defend themselves saying the conference will still go ahead... so what was the point in voting against it. Utterly Pathetic! And they wonder why we are all getting pissy!,,[],neither
578,1569566145,Anonymous,"No, it was the moment we saw him refuse to allow the memory of a dead woman be used for political point scoring, @paulasherriff should be ashamed of herself for ever bringing her name into it",,[],neither
579,1569549563,potato,"Many great candidates, top of head top 3:
@thatginamiller
@carolecadwalla
@JustineGreening",,[],neither
580,1569548515,Anonymous,My MP @JustineGreening. Stood firm in her belief.,,[],offensive_language
581,1569542501,Anonymous,&@JMPSimor for a cool head & forensic detail.,,[],neither
582,1569686841,Justine Greening,....and of course the wonderful @SingSwellChoir! #Southfields #Putney #Roehamptonpic.twitter.com/FhsnIMmBQt,,"['Southfields', 'Putney', 'Roehamptonpic.twitter.com/FhsnIMmBQt']",neither
583,1569698172,Len Lowther,Look at what is taking place in France,,[],neither
584,1569691069,Jane Y,I am so concerned and frightened as I watch some sort of coup to take over parliament for the sole purpose of thwarting Brexit. All my family are aghast. We have never known such shenanigans.,,[],neither
585,1569690161,angie,"Not very successful if she was.  Only got a few measly Â£KK out of City Hall,   The Â£100k was from another Gov. department this year. Fairly earned.   @BorisJohnson  not even in Cabinet. #borisjohnson @BackBoris . #borisjohnson #backboris #Brexit #Remain",,"['borisjohnson', 'borisjohnson', 'backboris', 'Brexit', 'Remain']",neither
586,1569687191,Tennis champion Boris Johnson,"""Nothing excites compassion, in friend and foe alike, as much as the sight of you ker-splonked on the Tarmac with your propeller buried six feet under"" - Boris Johnsonpic.twitter.com/BcHbHjh2Zi",,[],neither
587,1569686759,Justine Greening,"Fab to be at the @southfieldsharv festival today at @stbarnabasUK church - brilliant event as ever with lots to do, @GreenTheGrid and local produce to try and buy.... #Southfieldspic.twitter.com/DhKHhq4XFH",,['Southfieldspic.twitter.com/DhKHhq4XFH'],neither
588,1569681499,Anonymous,@paulasherriff  using her bully boy tactics she was the one that brung up Jo Cox,,[],offensive_language
589,1569681323,harry charlton,and I thought you were bright Justine? ask 17.4 million if they know what Brexit means?,,[],neither
590,1569681278,harry charlton,"we know what Brexit means Justine, we have known for 40 years, it means getting our country back from the EU internment camp. our own laws , and controlling our borders,  and keeping billions of pounds we waste sending to the EU ..",,[],neither
591,1569678038,Anonymous,Err why quote last yearÂs result? What happened was the LDs got a 19% increase in the seat that the Lab Mayor lives in.https://twitter.com/britainelects/status/1141834709594443778?s=21Â Â,,[],neither
592,1569676252,Ian Tattum,Thank you Sue.,,[],neither
593,1569676053,Anonymous,Thanks Ian. It was such a great event again this year. St Barnabas is always at the  of the community in #Southfields. #MoreInCommon,,"['Southfields.', 'MoreInCommon']",neither
594,1569675745,Ian Tattum,"Bringing the whole community together with a strong sustainability and green dimension.
Also in this time of political division it is great to see our MP @JustineGreening and our other parliamentary candidates @CllrFleur @SueWixLD.
All good people who I know well and respect.https://twitter.com/stbarnabasUK/status/1177924522781085696Â Â",,[],neither
595,1569674929,St Barnabas Southfields,"Great to see 
@JustineGreening
#SouthfieldsHarvestpic.twitter.com/rSwbDfdYVU",,['SouthfieldsHarvestpic.twitter.com/rSwbDfdYVU'],neither
596,1569671065,Anonymous,A lot has changed in 2 years!,,[],neither
597,1569668790,Liz Jarvis,"Not so sure itÂs wide open Noah. All the polls show the Lib Dems winning in #Putney. Wandsworth voted overwhelmingly to Remain, and people have had enough of LabourÂs fence sitting on Brexit.",,['Putney.'],neither
598,1569668537,Dame Alun Roberts,A very valid question ...!,,[],neither
599,1569666093,Franka De Mille - MUSIC #FBPE,"@PhilipHammondUK @oletwinofficial @GregClarkMP @Dlidington @DavidGauke @S_Hammond @BrineMP @edvaizey @RoryStewartUK @spelmanc @olet @DrPhillipLeeMP @Richard4Watford @AlistairBurtUK @JustineGreening @SNewtonUK @AnneMilton 

We are in full blown black shirts territory now!https://twitter.com/AndrewStoneman/status/1177879873953681408Â Â",,[],neither
600,1569661192,Andrew Mac,@wandsworth @JustineGreening @GregHands who do you represent?https://twitter.com/V0LDN/status/1177517484867379200Â Â,,[],offensive_language
601,1569656946,heffalump,"@JustineGreening There must be many victims of this in constituency. Urgent Question to Chancellor on Monday just in time to ensure 11th hour moratorium can be confirmed at Treasury Questions on Tuesday deadline. Need same in Lords. This is life, livilhood and time critical.",,[],neither
602,1569679764,Anonymous,Polls are snap shots. The one that matters is the one held on election day. Labour just had a conference. Citing a poll now would be deliberately misleading. We will get a bounce as will the Tories after their conference.,,[],neither
603,1569653842,Ian Parramore,@joswinson please invite @JustineGreening to join the libdems ahead of a general election. Great and principled local MP who brings a lot to the house. Would love to be able to vote for her.,,[],neither
604,1569638396,GunnerBowles,Rubbish and you know it!,,[],neither
605,1569792281,Anonymous,"Superb by @justinegreening on JohnsonÂs Brexit plan: ÂItÂs clear to me his strategy is dangerous and dysfunctional: get people angry with the judiciary, get people angry with parliament and then, after a fake negotiation, get people angry with the EUÂ.  https://www.theguardian.com/commentisfree/2019/sep/29/boris-johnson-brexit-planÂ Â",,[],neither
606,1569793991,Caroline Lucas,"ÂA blizzard of spending commitments wonÂt hide fact that the Brexit homeworkÂs late. ItÂs time for Johnson to hand it in to the people or admit he never did it in the first placeÂ

We have right to know what PMÂs negotiating 

Spot on from @JustineGreening https://www.theguardian.com/commentisfree/2019/sep/29/boris-johnson-brexit-planÂ Â",,[],neither
607,1569800542,Rosemary Coates,We don't like people who don't stand by their word. You stood on a manifesto to implement our vote to leave the EU. We don't trust MPs who are plotting to overthrow our vote & our PM. It is you & your fellow plotters we are angry with.,,[],neither
608,1569800114,Denys Bennett,"When you Âwalk awayÂ from a deal, it is usually to leave things just as they are. That would be revoking Art.50

If youÂve ever negotiated a long term deal, youÂll know that a sure way of getting a terrible result is to threaten them. Threaten yourself & you look ridiculous too.",,[],neither
609,1569799936,BREXIT or EU EMPIRE? Dec12th You Decide,"Still colluding with foreign powers Caroline?
We have a right to know what you're negotiating",,[],neither
610,1569799097,Patrica Farr,"Yes that's right and now he is getting his distasteful language into every conversation he has in tv interviews, the whole thing is disgraceful, he needs to go",,[],neither
611,1569797019,The Thoughtful QC,LetÂs implement the result of the 2016 Referendum then weÂll take it from there shall we? #SurrenderAct #Humbug,,"['SurrenderAct', 'Humbug']",neither
612,1569796537,Michael Millea,A nation that tolerates Johnson's behaviour will get the Trump it deserves.,,[],neither
613,1569796307,Steven Powell,"WeÂre a right to know what #Treasonous5thColumnEUnationalist MPs & MEPs have been knocking up in collusion with the EU whilst our democratic govs have been trying to conclude #brexit 
That video of @RCorbettMEP slandering Britain with EU elites is gut wrenching
#GetBrexitDone",,"['Treasonous5thColumnEUnationalist', 'brexit', 'GetBrexitDone']",neither
614,1569794582,Anonymous,"Boris hasn't got us angry you idiot - it is YOU, your actions,  and the actions of every MP trying to block Brexit!!",,[],neither
615,1569794268,Colin Hull,"I think that to some extent negotations have to be secret but its what comes out at the end that will be important, if indeed there is anything. The moment of truth will be 17-18th Oct and then what he does attempt on the 19th.",,[],neither
616,1569794091,MORE THAN A MILLION,"his plan is NO DEAL

all Opposition leaders must back Corbyn NOW

get that Swinson onside please, or get her colleagues to DEFY her",,[],offensive_language
617,1569793018,Ffin,"There werenÂt enough Tory Remain rebels to stop MayÂs deal. It was the ERG who did that, and the ERG who put Boris in No. 10.",,[],neither
618,1569792702,Ian Birrell,"Good question from @JustineGreening:  Why is Boris Johnson hiding his EU proposals from his own party?

https://www.theguardian.com/commentisfree/2019/sep/29/boris-johnson-brexit-planÂ Â",,[],neither
619,1569792514,Anonymous,"Good article. But it needs also to be said that the PM's antics are unpatriotic - stoking up animus against the judiciary, the legislature, and our closest neighbours, is against the country's interests. He has to be stopped before the damage is permanent.",,[],neither
620,1569770798,Anonymous,"Having read your excellent thread, l think that Arcuri is another Maria Butina. Older men, infiltrating the political scene, making money, in Arcuri's case for businesses that seem to go nowhere. Very suspicious.",,[],neither
621,1569762782,R Barker,Seriously @JustineGreening your party has blood on its hands. https://twitter.com/loanchargeAPPG/status/1177980648470056961Â Â,,[],neither
622,1569753534,Anonymous,Best typo ever.,,[],neither
623,1569746142,Ian Birrell,"Laughable that Johnson calls the Tories 'a big broad church' when he has expelled the likes of Ken Clarke, @RoryStewartUK, @DavidGauke, @JustineGreening, even @PhilipHammondUK, as too moderate for his band of nationalists #marrshow",,['marrshow'],neither
