,Unnamed: 0,Date,Name,Tweets,Tags,Hashtags,classofspeech
1818,1984,1560502733,Anonymous,"Can you appreciate why you should all be embarrassed by Merkel? One reason we've lost faith in politicians.
@SadiqKhan
@Anna_Soubry
@ChukaUmunna
@nick_clegg
@NickBoles
@NSoames
@RoryStewartUK
@jeremycorbyn
@HackneyAbbott
@heidiallen75
@YvetteCooperMP
@sarahwollastonhttps://twitter.com/whitford747/status/1139192725608288256Â 
",,[],offensive_language
1848,2016,1560471760,db,Can you have a word with @heidiallen75 I am sure she'd be welcome too. https://twitter.com/ElSupremo64/status/1139326486836629505Â ,,[],offensive_language
1871,2041,1560593310,J Hanlon,"Appalling situation, what the hell is going on? These are much needed remnant wildlife habitats @GavinClayton17 @WildlifeTrusts @heidiallen75 @guardianecohttps://twitter.com/RThewlis/status/1139819362112737280Â 
",,[],offensive_language
1901,2074,1560724120,Dr Jonathan R,@heidiallen75 obviously wants to start a new political party with him! She changes party more often than she changes her underwear! Not a high recommendation to be backed by her!,,[],offensive_language
1913,2089,1560677970,Heidi Allen,I demanded a stewardÂs enquiry..... brave young girls and a couple of women vs practically a rugby team of grown up blokes!!!! Doomed before we started....!!,,[],offensive_language
1927,2104,1560679527,twig the wonder kid,You know you are in trouble when you get more support from non Conservatives. Heidi @heidiallen75 learned that. You really know you are in trouble when you donÂt realise this yourself,,[],offensive_language
1945,2127,1560771340,Anonymous,When are you standing up n a by election?,,[],offensive_language
1983,2170,1560870543,Modern Ironies,"2016 - #Brexit is easy! Global Britain! Stop the immigrants! Get richer!
2017 - This is a little tricky
2018 - Oh damn this is really hard
2019 - Brexit is hard! Only England! Ireland in flames! It won't stop the immigrants! You'll be poorer! But we absolutely must do it anyway!",,['Brexit'],offensive_language
2004,2191,1560845190,Jen Sayer #StandUp4Brexit #TheBrexitParty,"This from an MP who switches party but refuses to have a by-election in order to keep her seat!

 #TheBrexitParty  #StandUp4Brexit #LeaveMnsLeave #GoWTO #Peterboroughelectionfraud",,"['TheBrexitParty', 'StandUp4Brexit', 'LeaveMnsLeave', 'GoWTO', 'Peterboroughelectionfraud']",offensive_language
2054,2243,1560947974,Pedro the Pedant,You can talk call a by election see if you keep your mp job,,[],offensive_language
2059,2248,1560933609,Anonymous,Here's everything that's wrong with our politics..... people like you.pic.twitter.com/1nsYKk85Aq,,[],offensive_language
2062,2251,1560921172,Richard,"What is wrong with our politics is greed, when an MP ignores a democratic vote and changes her party but wonÂt call a bi-election when she won her seat on a manifesto no longer representative of her party or agenda. Greed. Also @ChukaUmunna and @Anna_Soubry and @sarahwollaston",,[],offensive_language
2098,2292,1561038732,JK #RegisterToVote,Fuck the #Brexit at-all-costs trolls and their fellow haters,,['Brexit'],offensive_language
2122,2316,1561101089,Pedro the Pedant,It is common assault he pushed her into a pillar and he then grabbed her neck forcibly restraining her. Yep he's got no defence. He would not have done that against a man I bet the paltroon,,[],offensive_language
2125,2319,1561150545,mark payne,Yh come on boris keep ya head don't get provoked,,[],offensive_language
2163,2358,1561076355,Anonymous,"Heidi has not only changed her stance on brexit completely, she has also changed parties and now refuses to allow her constituents the opportunity to decide if they support her.  If that's the future of politics she envisages in this country.  Count me out please.",,[],offensive_language
2165,2360,1561075656,Peter AF,You know what-you won a small victory in 2016 but the onus was on all of you to come up with a concrete achievable plan that didnÂt leave the country in ruins. You have all had 3 years and youÂve categorically failed. I think itÂs time we all accepted #Brexit as a failed project.,,['Brexit'],offensive_language
2190,2385,1561224353,Anonymous,"She's an excellent MP, no doubt about it. Wouldn't mind her dropping her minimum alcohol pricing policies but then that's just me ",,[],offensive_language
2195,2390,1561217229,John Bell,Her 'Principles' have certainly changed..,,[],offensive_language
2203,2398,1561182852,Gloucestershire European #FBPE #PeoplesVote,Just amazed his instinct wasnÂt to club her over the head and drag her back to his cave.,,[],offensive_language
2225,2421,1561328033,Anonymous,"Well, before becoming an MP, @heidiallen75 was a cllr in St Albans. The tory majority there is only just over 6,000. She could easily over turn that if she didn't return back to South Cambs. Id support her in which ever constituency she challenges for next. Both councils are LD https://twitter.com/stevebeasant/status/1139876393926496257Â 
",,[],offensive_language
2237,2434,1561285062,Matt Forde,WhatÂs all this?,,[],offensive_language
2238,2435,1561284373,Anonymous,@EdwardJDavey @joswinson @CarolineLucas @YvetteCooperMP @DavidLammy @jessphillips @tom_watson Dominic Grieve @heidiallen75. Such a rich field of candidates itÂs hard to see how all that scum rose to the surface,,[],offensive_language
2246,2444,1561371257,Independent Voices,"If Theresa May wants a real legacy, she should stop the universal credit fiasco that drives women into sex work | @heidiallen75
http://bit.ly/2Rx2eHAÂ ",,[],offensive_language
2272,2471,1561411760,shelley #RevokeArticle50 #FBPE,"He's not a serious contender and it's obviously the majoirty of MPs despise him but right now only 100,000 older white men (who want to keep all the privilege) are making the decisions.",,[],offensive_language
2274,2473,1561411707,Anonymous,"I would love to have seen Emma Barnett do that interview, she'd have made mincemeat of him. Shame he's too much of a #Coward to face up to hard questioning.",,['Coward'],offensive_language
2280,2479,1561381392,Anonymous,"In case you missed it: @Femi_Sorry @DavidLammy @Anna_Soubry @heidiallen75 @ChukaUmunna @sarahwollaston @carolecadwalla and all Remainers 

You heard it here....pic.twitter.com/M9d6Kr7C04",,[],offensive_language
2286,2486,1561352052,Just Sue,"Needs you to call a peopleÂs vote aka by-election, but then you want to hold on to your seat. Hypocrite. Just out of curiosity have you joined the Lib DemÂs, independent or still at ChangefÂÂÂall or whatever their current name all",,[],offensive_language
2297,2497,1561487616,The Agitator,"And you know all about blagging, don't you?pic.twitter.com/TZ7tYJ4vbZ",,[],offensive_language
2310,2511,1561499120,Jeff Humbug Round Esq,"Said the woman who has betrayed her electorate.
When are you going to stand for re-election.
At least @BorisJohnson will be elected by someone given a choice, you currently arenÂt, people in glass houses etc!
@bbclaurak when are you going to call these squatters out?",,[],offensive_language
2325,2526,1561449829,Anonymous,You Heidi Allen have no right to comment as an mp because you are there under false pretences...... have some integrity & go stand at a by-election so far your only claim to fame is only that you have done the dirty on the party that got you elected & the voters that elected you,,[],offensive_language
2341,2544,1561539581,Anonymous,Nye said it all:pic.twitter.com/fgEc01PiXj,,[],offensive_language
2355,2559,1561555610,TDW,"You should talk about ÂBlaggingÂ you must have a Masters In Blagging. Your a miserable excuse of a MP who denied the votes of her constituents, then jumped ship, not once, but twice. Do you know which party your in at present?",,[],offensive_language
2369,2574,1561531236,TravellingMan,"No one cares what you think anymore. You gave up that privilege when you jumped ship without a by-election.
You are gone at the next GE - which if Boris is thwarted will be a lot sooner than you think.
Got something nice  in Brussels lined up?",,[],offensive_language
2372,2577,1561529758,Angela Louise,Nobody really cares about what you would or wouldn't have done,,[],offensive_language
2377,2583,1561507247,Jeremy Carbyne,Who are you again?,,[],offensive_language
2387,2593,1561668379,Priyen Shah,"When you try to insult someone by calling them liberal, surely that's the point when you wonder if you're looking at the world the wrong way around...

But if that's what it takes to be a #Tory these days, I'm glad I'm not one!
#NastyParty",,"['Tory', 'NastyParty']",offensive_language
2433,2641,1561708741,Lollybumps#FTEU,YouÂre only still an MP as you havenÂt got the guts to call a by election. How about letting your constituents decide if they still want you to represent them after your defected to another party? You still canÂt provide hard evidence that Brexit will be bad. YouÂre a joke!,,[],offensive_language
2436,2644,1561704870,fat lad,"This from someone who voted in favour of every fucked up policy that's got the country in this mess,  hypocrite,",,[],offensive_language
2441,2649,1561734409,Craig #RevokeA50 #BrexitIsTreason #BorisMustResign,So bad. @heidiallen75 can you help? https://twitter.com/MaureenMace/status/1144581819037376512Â ,,[],offensive_language
2454,2663,1561692677,Jerry Kew #freenazanin #fbpe,You sound hard.,,[],offensive_language
2468,2678,1561832760,shaun fox,So all you remainers who said leavers didn't know what they were voting for. Well...I'll just leave this here for you. @UKLabour @jeremycorbyn @HackneyAbbott @Keir_Starmer @Anna_Soubry @heidiallen75 @ChukaUmunna @LibDemshttps://twitter.com/Change_Britain/status/1144502943707779072Â ,,[],offensive_language
2490,2702,1561800827,Anonymous,"She told her constituents one thing during a GE and then changed party and went back on her promises.  If she didn't agree with the party policy, she should have been honest with her constituents and not stood as a conservative.  Why not hold a byelection?",,[],offensive_language
2495,2707,1561784666,IanW - Brexit is a bad idea,"You make a compelling case as to why we get such poor policy outcomes; and I had no idea it was so expensive to become an MP. My MP is @heidiallen75, she's often spoken about her disillusion with how parliament works. I hope she and others can take up your suggestions for change.",,[],offensive_language
2527,2742,1561903201,cizel,"RT heidiallen75: Thank you,   country first #unitetoremainhttps://twitter.com/renewparty/status/1144563863402242048Â 
",,['unitetoremainhttps://twitter.com/renewparty/status/1144563863402242048'],offensive_language
2570,2791,1561987220,Darren Macey,"@heidiallen75 some of these will be in my summer reading list, how about you? https://twitter.com/DivDecEcon/status/1145326524104695808Â 
",,[],offensive_language
2576,2797,1561947262,Neil Watson #StandupforBrexit,If you believe that you should quit aswell.,,[],offensive_language
2641,2867,1562179696,Anonymous,"Heidi and the people that work with her keep most normal people sane ;) even with her dodgy learning of Welsh, IÂll leave her to explain that one ;) good attempt though",,[],offensive_language
2697,2926,1562346697,Neil Atherton #votelabour2019,Not sure the Lib DemÂs are very keen on her in the constituency,,[],offensive_language
2705,2934,1562336794,Roger French,Can we have a by-election in South Cambs please now that you have abandoned the party that got you ejected?,,[],offensive_language
2723,2952,1562319175,Nick,"You stood on a manifesto to leave the EU which was a lie, you canÂt be trusted, time for a by-election to see if you have any mandate, bet you donÂt see if you have a mandate, you know you would lose.",,[],offensive_language
2726,2955,1562315479,Anonymous,"Tweet in which @heidiallen75 reveals her timetable for asking the voters of South Cambridgeshire whether they still want her as their MP, despite two changes of party since her election & total repudiation of the manifesto she stood on to get elected.
#DrainTheSwamphttps://twitter.com/heidiallen75/status/1146706065989492736Â 
",,['DrainTheSwamphttps://twitter.com/heidiallen75/status/1146706065989492736'],offensive_language
2764,2997,1562418781,Anonymous,"If you Remainers are so smart, why do you always lose?",,[],offensive_language
2784,3018,1562531999,Anonymous,I honestly don't know where do you think teens are supposed to learn sex-education from? Conservative parents who hold sexuality a taboo?  Sex-shamed parents who never got over the internalised shame of sexuality (especially mothers)? Other teens? We know how that often ends up.,,[],offensive_language
2787,3021,1562457619,Lisa T Mullin,"Maybe read Australia's Royal Commission into child sex abuse's recommendation before making such absurd comments.

From my child sex abuse fact sheet. pic.twitter.com/QT67rdaoTh",,[],offensive_language
2815,3051,1562621977,Phil Cleary FRSA,"This is you, this is.....pic.twitter.com/hd0ArJNQwu",,[],offensive_language
2817,3053,1562621172,Zoe Renfrew,"Not according to the Mueller Report. However, Heidi Allen would never have been elected if she had not stood on a Conservative manifesto committed to Brexit. She has now left the people who voted for her on that premise without parliamentary representation.",,[],offensive_language
2824,3062,1562598284,Julian Thurbin,"You can defect to @brexitparty_uk and you don't have to run for a by election, does she @ChukaUmunna @Anna_Soubry @heidiallen75 ?",,[],offensive_language
2826,3064,1562575433,Alexia REGISTER TO VOTE,"ÂNames have been provided to the governmentÂ sounds distinctly fascist-y. Blocking you to demonstrate that I donÂt trust you @Womens_Voices_ - safeguarding is about trust & is continuous, not a one off exercise. You can shout all you like but you donÂt represent me or my mission",,[],offensive_language
2828,3066,1562574654,Santanu Pal,@WHO @hrw @10DowningStreet Why not? @sarahwollaston @lucianaberger @heidiallen75 @ChukaUmunna @JonAshworth @normanlamb @MattHancock @cpsuk @gmcukhttps://twitter.com/santanupal0/status/1014766487356231681Â ,,[],offensive_language
2857,3096,1562667859,John Reeves,"Millions of Americans will disagree with you. He has certainly achieved a hell of a lot more in politics than you and your self serving, duplicitous colleagues.",,[],offensive_language
2893,3137,1562773738,Neale Turner,You need a by election before you get any credibility,,[],offensive_language
2900,3144,1562755065,1552,"Says someone, who wonÂt give her constituents the opportunity, to reconfirm, her selection as their representative.",,[],offensive_language
2905,3149,1562746842,We #BackBoris,"@HeidiAllen75 complains about the 160,000 members electing the next Leader of the Conservative Party.

Yet she is STILL refusing to hold a by-election in South Cambridgeshire, when her constituents elected her as a Conservative on a Conservative manifesto.

#AllOutPolitics",,['AllOutPolitics'],offensive_language
2910,3154,1562720031,Anonymous,"How the hell would you feel if you turned traitor on your hosts? 

Oh wait a minute ........",,[],offensive_language
2937,3182,1562857124,Linda Lindsay #TheBrexitParty,"You once said publicly that you would respect the referendum result as the UK was not a banana Republic @heidiallen75 What on earth has happened to you?Since that time you have been on the wrong side of history, You were right the first time. https://twitter.com/HughRBennett/status/1149309807414906880?s=19Â 
",,[],offensive_language
2963,3209,1562821622,John,@heidiallen75 Anyone working in the unterests of a foreign power (the EU day) is a Traitor and should be held accountable. If you had any hnour you'ld resign. Remember tou swore an oath or does tgat meab nothing to you? pic.twitter.com/BOS87RRl04,,[],offensive_language
2982,3229,1562934230,Howard Webster,Oh shit it looks like we did know what we  weÂre voting for all along,,[],offensive_language
2985,3233,1562932007,Pat Brown,"Don't know for sure about @heidiallen75 but if we don't believe people can change, what's the point of campaigning? She seems to be admitting she got it wrong and she's trying to put it right.",,[],offensive_language
3022,3274,1563046397,WelshBrideGuide,It's ok she doesn't mean it just trying to save her own ass.,,[],offensive_language
3023,3275,1563043786,Anne Reynolds #BritishIndependence,"Don't worry, Heidi, she hasn't changed her mind at all.  Just figuring a way to get on a Boris Cabinet & cause as much remainer chaos as she can. Don't know if Boris is stupid enough to believe her & Hunt, but the rest of us don't believe a word.",,[],offensive_language
3026,3278,1563034536,Anonymous,"LetÂs be honest, from what I have seen, she really does not care for anything other than her career.",,[],offensive_language
3029,3281,1563031495,Anonymous,"I used to looked up to Amber.
She was one of few #OneNation Tories left that still, roughly, sort of stuck to being a #OneNation principles.

There are only about ten or so left.
She has now put her own job before the UK economy and people.

#RevokeArticle50",,"['OneNation', 'OneNation', 'RevokeArticle50']",offensive_language
3040,3292,1563042656,Les,Seriously! She changes her mind on no deal. You changed parties.,,[],offensive_language
3041,3293,1563042631,Graham Eva,"If you looked up to Rudd, you must have been further down than I imagined ....",,[],offensive_language
3062,3314,1563126356,Heidi Allen,"Ooh, you should have said hello! So much fun!https://twitter.com/inclusivehome/status/1150300903905353729Â 
",,[],offensive_language
3064,3317,1563104132,R F Jenkins RE,"What she changed her mind......I seem to remember you doing the same - you lied to the voting public 
@HeidiAllen75 pic.twitter.com/MQXNeB1F41",,[],offensive_language
3076,3329,1563106601,Helen Hims,"Don't worry Heidi, she doesn't really mean it, she just wants to keep her job.",,[],offensive_language
3084,3337,1563115164,IJ. Macaulich.,How tall is she ? Anyone looking up to a Tory is fucking deranged.,,[],offensive_language
3088,3341,1563093929,ann,"How amusing, Rudd stood on a platform to deliver Brexit, she was part of the cabinet when May made her 'no deal is better than a bad deal' statement and you people now want to get rid of her because she's dropped her opposition to no deal?

Nothing worse than remainer hypocrites.",,[],offensive_language
3090,3343,1563091402,Orwellian EU,You can look down on her like the rest of us now then.,,[],offensive_language
3097,3350,1563084361,Anonymous,"DonÂt trust her as far as I could throw her.
Feel exactly the same about you as well.
The sooner youÂre both out of the House of Commons the better!",,[],offensive_language
3108,3362,1563214101,janet forbes,I swear if Yasmin brings up the R word again IÂll put my foot through the tv.  I think you have her constantly on the panel to wind viewers up.  She needs to seek professional therapy to get rid of that chip on her shoulder.  Enough is enough,,[],offensive_language
3111,3365,1563211468,STEP69,Not with Yasmin A-B on it i won't. She does my head in. And yet she keeps being invited back. ,,[],offensive_language
3121,3375,1563190482,Anonymous,Who are you?,,[],offensive_language
3125,3380,1563212608,Eric D,You can agree or disagree with these but they are real headlines,,[],offensive_language
3128,3386,1563211119,Linda Sullivan MUA,Not if YABÂs on you wonÂt,,[],offensive_language
3142,3400,1563163764,Granville Jenkins,Says someone who was elected on a Tory ticket and then turned her backnon the party to suit her own agenda!,,[],offensive_language
3162,3421,1563300413,Blackstar,If a white man had said anything like this. You would never have him on your show. So why have you got her?? She is the most vile racist given too much airtime. Primarily by you!pic.twitter.com/2RYx8gSjM9,,[],offensive_language
3164,3423,1563291546,Vince Gunning,"Heidi Allen repeatedly lied to the electorate.

Anything else is white noise.",,[],offensive_language
3180,3439,1563282561,Tess1462,"Its shambolic, and hopefully come the GE her constituents will talk by voting for what they want not what Heidi wants, which changes , just like her party Affiliation.",,[],offensive_language
3182,3441,1563281817,Wendy Robinson,Forgive me if IÂm wrong but wasnÂt Heidi Allen elected on her partyÂs manifesto I think she should stand down and a by election held in her constituency and then she can run as an Independent feel as though she is there under false pretences at the moment,,[],offensive_language
3183,3442,1563279604,Stephen Anthony,"instead of giving this woman a free reign to spew her lying rhetoric, why didn't you confront her with the truth that she is a liarhttps://order-order.com/2019/02/21/heidi-allen-doesnt-want-watch-video/Â 
",,[],offensive_language
3185,3444,1563276997,Anonymous,She is now panicking about her next election...,,[],offensive_language
3200,3460,1563405527,DAVID MOLE,"ALLEN is extraordinary and my meeting with her in Birmingham before the European Union vote was an insight to her strength of character and courage to pursue the course of right, but not expedient running for cover of ""Remain Conservatives"". (@heidiallen75) https://twitter.com/heidiallen75/status/1151433525629018113Â 
",,[],offensive_language
3210,3470,1563360416,fat lad,"@heidiallen75's on a nationwide tour of food banks, no doubt peeling onions in her pocket so she can cry on cue,",,[],offensive_language
3262,3525,1563475587,Francis The Chicken Boy,Does that mean you voted in favour of this? Was that intentional or collateral damage?https://twitter.com/mariacaulfield/status/1151862530375110656?s=19Â ,,[],offensive_language
3280,3545,1563412820,Democracy,"Oh yeah, of course you know it all",,[],offensive_language
3295,3560,1563527628,Lorraine Simpson,"This is disgraceful.Please, please get in tough with her MP. I know we dont think much off MPs these days but the majority will pull out the stops at constituency level. Also @heidiallen75 who is on the Work & Pensions Commitee. She may be able to help in some way.",,[],offensive_language
3309,3576,1563552900,Anonymous,"@heidiallen75  I feel sure, well at least I sincerely hope, that you will be attending this debate on the Mental Health Act.
Can you confirm that you will be? https://twitter.com/Rethink_/status/1152232720233197568Â 
",,[],offensive_language
3344,3612,1563638531,Anonymous,Help! My country is about to be stitched up like said kipper ,,[],offensive_language
3353,3622,1563611624,Suburban 90s dad,I think Heidi's so busy trying to change politics that she's forgotten she's meant to be serving her constituents.,,[],offensive_language
3376,3647,1563704585,Henry Wright,Hopefully @heidiallen75 will come and join the @LibDems to maximise the chances of getting a small l liberal candidate who already works so hard for South Cambs back in. #blockbrownehttps://twitter.com/PhilRodgers/status/1152883374836637696Â ,,['blockbrownehttps://twitter.com/PhilRodgers/status/1152883374836637696'],offensive_language
3417,3693,1563827210,Hendon Gooner,"Enough to drive a girl to drink.
pic.twitter.com/KaZ1z5hIAN",,[],offensive_language
3418,3694,1563819790,Anonymous,"Thanks @heidiallen75 we will make sure @joswinson does so, with all our help.
#RemainAlliance & #LibDems are with Jo.
#LibDemSurgehttps://twitter.com/heidiallen75/status/1153350071146205189Â 
",,"['RemainAlliance', 'LibDems', 'LibDemSurgehttps://twitter.com/heidiallen75/status/1153350071146205189']",offensive_language
3437,3713,1563780719,Francis The Chicken Boy,"Depends if you want a shout out for your latest fundraising event or your garden fete opening. That seems to be all @heidiallen75 does for Sth Cambs constituents these days.
Don't you know she's far too important to deal with the hoi polloi.",,[],offensive_language
3440,3716,1563916165,Heidi Allen,Told you so.....https://twitter.com/Steven_Swinford/status/1153757420956594181Â ,,[],offensive_language
3451,3729,1563885284,Paul Anderson,"Excuse me, who are you?",,[],offensive_language
3457,3735,1563881772,Anonymous,You left because youÂre a Remain blow hard who belongs in the Lib Dems.,,[],offensive_language
3459,3737,1563906177,David Stanley,As like most dishonourable MPs she will never stand in a by-election because she knows the voters will kick her out and rightly so.,,[],offensive_language
3463,3741,1563894566,Anonymous,"As far as I'm concerned @heidiallen75 is unelected and a Member of Parliament by fraud.

If she was confident that her constituency backed her she would have a by-election, the fact that she's not shows she doesn't give a fuck what the people who elected her want.",,[],offensive_language
3481,3761,1563993994,R F Jenkins RE,"Not as much as we are when you lied to your constituents.
Again, when's the by-election?pic.twitter.com/MQXNeB1F41",,[],offensive_language
3483,3763,1564002368,Anonymous,"Exactly, but Heidi doesnÂt care about her constituents itÂs all about her career, like most of them.

ItÂs an issue that needs addressing urgently.
If these MPs want to move parties it should be compulsory that they hold a by-election.",,[],offensive_language
3488,3768,1564000635,Anonymous,I seeÂ @heidiallen75Â is no longer in the Tory party. How about a people's vote in her constituency for people who voted for her to reconsider their choice of MP as things seem to have changed,,[],offensive_language
3497,3777,1563994849,Denise Morris #BrexitParty,ItÂs been a fantastic couple of days watching all you Remainiacs go into meltdown on twitter. IÂm lovinÂ every minute,,[],offensive_language
3502,3782,1564002557,Helen ~ TLS,Is she still around ~ Gone very quiet ..No more photo opportunities to toss her hair back..,,[],offensive_language
3503,3783,1564001964,Chris Mardell,Yes please I canÂt wait to get my chance to get rid of her! If I wanted a Liberal IÂd have voted for one!,,[],offensive_language
3511,3791,1563988341,Anonymous,"Not as much as we are angry at you, @joswinson @LibDems @ForChange_Now @TheGreenParty. Anyway what have you got to be angry about? You're just a very bitter, twisted & jealous loser. No one has faith in you anymore, no one wants you, not even the Lib Dems.",,[],offensive_language
3514,3794,1563985751,Marisol.Smith,Nobody cares what you feel.,,[],offensive_language
3540,3821,1564040708,Anonymous,Not as angry as 17 4 M Brexiteers who you have disrespected! Yes us the Electorate who actually pay your wage. You are a undemocratic EU shillpic.twitter.com/DutL5u9Zhq,,[],offensive_language
3575,3857,1564119447,Angela Spang,"Absolutely. No WAY Eu is changing their stance. Why the hell would they? Bcs there is a MAN doing it now so Âhe can sort itÂ?!!!

Gender bias in #Brexiteers ...?! How surprising ",,['Brexiteers'],offensive_language
3603,3888,1564258958,Anonymous,"Okay, so I was fangirling really hard. @heidiallen75 is such a lovely person and so genuine. Great to be able to meet her today  pic.twitter.com/kDY0EBCbM2",,[],offensive_language
3604,3889,1564256099,Anonymous,"Pleasure to meet @heidiallen75 , she has really is as lovely as she seems!  #BreconandRadnorshirepic.twitter.com/uhiTj2KVGN",,['BreconandRadnorshirepic.twitter.com/uhiTj2KVGN'],offensive_language
3607,3892,1564237332,Anonymous,Could you please help @EvendenKenyon - she's looking to win Boris' seat and that would be a real coup if that happens.,,[],offensive_language
3608,3893,1564231563,Ben Nutland,Thanks for all the hard work Heidi!,,[],offensive_language
3640,3930,1564356471,Iain Dale,"Four more of my Edinburgh shows...

@heidiallen75
@LaylaMoran
@johnmcdonnellMP
@joswinson
@JohnnyMercerUK 

Tickets from https://gildedballoon.co.uk/programme/iain-dale-all-talk/Â 
pic.twitter.com/YI5w22f5qk",,[],offensive_language
3649,3941,1564322633,Anonymous,Excellent.  @heidiallen75 has listened and learnt from the mistakes in the EU elections.  You cannot ask for more.  This feels very important and could make a real difference. Good luck to all these politicians with real integrity who hard to save the country.   #Brexithttps://twitter.com/sarah_richens/status/1155393302713294848Â ,,['Brexithttps://twitter.com/sarah_richens/status/1155393302713294848'],offensive_language
3655,3948,1564307006,You Broke It Mate,Sure Oswald Mosley was a charming man too.,,[],offensive_language
3688,3984,1564444729,Steve R Team Boris with Nigel on the bench,"shouldn't be too hard, you forgot what democracy was as soon as it didn't go your way.",,[],offensive_language
3762,4063,1564481727,Charles Cross,Ever noticed how @heidiallen75 gets all petulant when someone notices that she's talking nonsense and that she gets all teary when she doesn't get her way? https://twitter.com/heidiallen75/status/1156129069731368960Â ,,[],offensive_language
3786,4092,1564602285,Stuart,Toads like you should never have got near the Conservative Party.,,[],offensive_language
3788,4094,1564601432,Raven Cozens-Hardy,Here you go.pic.twitter.com/rwib5l7lJF,,[],offensive_language
3791,4097,1564600203,Anonymous,"Ever noticed how Heidi Allen (HoC squatter) constantly denies democracy by refusing to allow her former constituents, those who voted for her as a conservative mp, a by-election to decide if they still want her to represent them in parliament? Not that she cares anyway.",,[],offensive_language
3801,4109,1564596527,Dave,"WTF. have i missed an election, or has the result of the next one been fixed. If an election is going to be fixed, at least wait until after the count to name new MP. As far as I know @heidiallen75 is my MP, remember her? was a Tory, but had a conscience https://www.facebook.com/events/338985860379867/Â 
",,[],offensive_language
3828,4141,1564670482,Anonymous,I'm one of her constituents and she has never replied to my request for a by election.,,[],offensive_language
3845,4158,1564668284,Martin Hudson,"How do you know? And it isn't ""trolling"" to ask someone who was voted in as a member of one party but then leaves that party to let her constituents have a say. So remind me, when is the by-election?",,[],offensive_language
3848,4161,1564652206,Natalie,"I was one of those now very unhappy voters that voted her in., but she no longer represents what I voted for. Myself and my family have had discussions and none of us would vote her in again.",,[],offensive_language
3849,4162,1564652090,Natalie,Not at all. I voted her in and am having to wait patiently to vote her out. She never responds to her constituents. Not me anyway!,,[],offensive_language
3858,4175,1564719844,Lewis Goodall,"You joining her on the LD benches, Heidi?",,[],offensive_language
3878,4197,1564770114,We #BackBoris,"I donÂt remember @HeidiAllen75 complaining about the confidence & supply agreement between the DUP & Conservative Party after GE2017 when she was a Tory... 

When is she going to hold a by-election after defecting, for the sake of her constituents that elected a Tory MP?

#C4News",,['C4News'],offensive_language
3923,4245,1564824367,Nicola's No1 Comrade,Even although time after time @NicolaSturgeon @IanBlackfordMP have said that they would much rather that the UK would stay within the EU which would be the best outcome for everyone involved. You really do have cow shit in you're ears don't you?You just choose anything as #SNPBAD,,['SNPBAD'],offensive_language
3939,4261,1564820988,Grace Alan,"Yes I also heard your *leader*Jo Swindon...rule it our completely,  Her objective is to have a Coalition that get her into number10  ..So no deal to be done there. And no Change in your party's selfserving morals.. .",,[],offensive_language
3943,4265,1564816794,Anonymous,"No shit Sherlock,a Scottish Party founded to fight for Scottish Independence. Who ever thought that could happen. 
Remember when the parasitic LibDems used to tell us they wanted Federal UK. Have they dumped that policy as well as no to raising tuition fees.",,[],offensive_language
3956,4278,1564824798,Robert McCallion,"Stuff that Swinson is a dirty Tory 
The sooner she's out on her ear the betterpic.twitter.com/guPvCezFQB",,[],offensive_language
4002,4325,1564910132,wee barra,Mmm!! You sure about that ?,,[],offensive_language
4020,4343,1564877979,shirley young,You could always go pro-remain... Nah.  Kidding!  You just don't have the guts.  Sorry for ya.,,[],offensive_language
4073,4397,1565082572,mike parker,You mean thispic.twitter.com/7I4kvbSGdQ,,[],offensive_language
4080,4404,1565096948,Margaret James,"I  Dominic Grieve too. A giant of integrity, intellect, wit, honour, logic & true leadership. Our country needs him like never before especially working with the likes of @YvetteCooperMP @Anna_Soubry @heidiallen75 @joswinson @hilarybennmp All might not be lost.https://twitter.com/heidiallen75/status/1158496824698855426Â 
",,[],offensive_language
4087,4411,1565076559,Anonymous,@unitetoremain @RemainAlliance @heidiallen75 @Anna_Soubry @NicolaSturgeon @CarolineLucas @JoSwinson We need you all to work together to ensure that no deal never happens. Reach out to @UKLabour & fight the government. You are our representatives & we need you to stop this.,,[],offensive_language
4094,4418,1565106753,Anonymous,"She has actually said the exact opposite of what you think. So unless you can provide the link to the Radio 4 programme so that I can check, I don't see why I should believe you. But here's a link to what she did say.pic.twitter.com/taHj2bBCWW",,[],offensive_language
4097,4421,1565096610,Neil Weedon,"If you havenÂt already, I recommend listening to @heidiallen75 on @RemainiacsCast It gives me hope that people like her are in politics.",,[],offensive_language
4157,4483,1565175723,Colin Monehen,IÂve heard @YvetteCooperMP @heidiallen75 &  @joswinson suggested as leader You couldnÂt get a fag paper in between any of them politically. They all belong to the time when politicians were all the same. We need an election and real change in this country not some Blairite rabblehttps://twitter.com/OwenJones84/status/1159052365288353792Â ,,[],offensive_language
4179,4510,1565286488,Anonymous,Waiting to go on with @heidiallen75 @IainDale at #edinburghfringe2019pic.twitter.com/O06P5dCt08,,['edinburghfringe2019pic.twitter.com/O06P5dCt08'],offensive_language
4182,4513,1565268011,Anonymous,Does lying come easily?  Disgraceful conductpic.twitter.com/KZ4relVYgs,,[],offensive_language
4186,4517,1565267941,Anonymous,Says a one woman liar! Wow you hypocritepic.twitter.com/4YbyvzKCvt,,[],offensive_language
