,date,name,tweet,stance
144,09,Tom Watson,"The prorogation is illegal. This is the first test of whether Boris Johnson will obey the law: will he let MPs come back to work? He has misled everyone, including the Queen. Surely there must be consequences? https://www.bbc.co.uk/news/uk-scotland-49661855 …",leave
145,09,Tom Watson,Excellent speech from union delegate and military veteran John McDonnell. https://twitter.com/WKennyGMB/status/1171662763338416128 …,leave
146,09,Tom Watson,Thanks Rus. Hope you’re well.,stay
147,09,Tom Watson,"From being an overweight sugar addict to climbing Snowdon, I'm sharing my story in ""Downsizing: How I lost 8 stone, reversed my diabetes and regained my health"". Thanks to @susannareid100 for the inspirational idea. https://www.standard.co.uk/news/londoners-diary/the-londoner-downsized-toms-weighty-volume-a4233166.html …",leave
148,09,Tom Watson,"Two years ago I turned 50, weighed 22 stone and had type 2 diabetes. By radically changing my nutrition, cutting out sugar, and taking up exercise, I’ve changed my life and reversed my diabetes. I hope my story will inspire others to regain their health and happiness.
@Kyle_Books pic.twitter.com/W43PUUUh6Y",leave
149,09,Tom Watson,"Given Cummings' focus on data science in the Vote Leave campaign the sudden urgent need for big data collection is extremely concerning. We need immediate clarity about how citizens' data will be protected and won’t be misused for party political purposes.
 https://www.buzzfeed.com/alexspence/boris-johnson-dominic-cummings-voter-data …",irrelevant
150,09,Tom Watson,"The book will, don’t worry.",no sentiment
151,09,Tom Watson,Dominic Cummings and the disclosure of emails. It’s been a long time but there’s nothing original any more: https://www.theyworkforyou.com/debates/?id=2012-02-02a.1014.0&s=to+Watson+mail+cummings+speaker%3A11309#g1018.0 …,irrelevant
152,09,Tom Watson,Soon to be farewell to a quite remarkable figure in British politics. He is unique. https://twitter.com/FloraEGill/status/1171088684520738817 …,leave
153,09,Tom Watson,"This is utterly humiliating. Reasoned and statesmanlike from the Irish Taoiseach Leo Varadkar. Johnson, on the other hand, shrinking literally and figuratively in the face of a few home truths.  https://video.twimg.com/amplify_video/1170982933231857665/vid/640x360/DfHqNrf7Jihra45J.mp4?tag=13 …",irrelevant
154,09,Tom Watson,"Nihlism, pure and simple. Let me at least thank you for your service to this party and to your lifelong commitment to make the world a better place.",stay
155,09,Tom Watson,"He promised the people who worked to catch the fish a lot of money. Then he left the market with nothing to show for it, assuming there was no cost to his actions. Presumably, as ever, someone else paid. https://twitter.com/labourwhips/status/1170218099804659712 …",leave
156,09,Tom Watson,Very much ditto. 👏🏻,stay
157,09,Tom Watson,Hire their social media team. https://twitter.com/KFC_UKI/status/1169151825725087744 …,irrelevant
158,09,Tom Watson,It’s like this particular cohort of Bullingdon Club and Old Etonians hit their emotional plateau before graduation from Oxford. Johnson and Rees Mogg in particular see politics as a game. https://twitter.com/SkyNewsBreak/status/1170005038909067264 …,irrelevant
159,09,Tom Watson,"1 in 8 women develop breast cancer in the UK; almost 1,000 die from the disease every month. That's why I'm helping @breastcancernow for #wearitpink. We need to do much more to fund vital research and care. To raise money and support please sign up here  http://wearitpink.org/mp  pic.twitter.com/JRyMoIFTj5",leave
160,09,Tom Watson,Well done Andy. https://twitter.com/patkarney/status/1169926114086719489 …,irrelevant
161,09,Tom Watson,"When average student debt in England is over £50k, the last thing students need is their own admissions body @ucas_online promoting sky-high loans. @MartinSLewis is right - UCAS should stop defending the indefensible and drop these adverts straight away. https://www.moneysavingexpert.com/news/2019/09/beware-student-finance-emails/ …",leave
162,09,Tom Watson,I'm sure Quentin Letts - one of Johnson's chief cheerleaders - regrets many of his tweets. This one he may regret more than others. https://twitter.com/thequentinletts/status/1169850394375098368 …,stay
163,09,Tom Watson,Rees-Mogg should come to the House and apologise. Or dare to repeat his remarks out of the chamber and face the legal consequence.,no sentiment
164,09,Tom Watson,"Jacob Rees-Mogg's disgraceful attack on consultant neurologist Dr David Nicholl - comparing him to the disgraced anti-vaxxer Wakefield - is a new low from the hardline Brextremist Government. And let's face it, the bar set has been pretty low this week. https://www.standard.co.uk/news/politics/jacob-reesmogg-slammed-for-comparing-distinguished-proremain-doctor-to-disgraced-antivaxxer-a4230011.html …",leave
165,09,Tom Watson,A third of our children are leaving primary school overweight or obese. Over 4 million of our citizens have type 2 diabetes. We need radical solutions to curb the UK's obesity crisis. https://www.theguardian.com/society/2019/sep/05/tax-on-snacks-would-have-huge-impact-on-obesity-say-experts …,leave
166,09,Tom Watson,"Once again, the people who trust Boris Johnson least are the ones who know him best. https://twitter.com/theobertram/status/1169558331930923008 …",stay
167,09,Tom Watson,I wonder how many Tory MPs are wishing @theresa_may was still Prime Minister this morning? https://twitter.com/theousherwood/status/1169556834522402816 …,leave
168,09,Tom Watson,"Powerful words from parliamentary colleagues in the House today, impressing on Foreign Secretary need to support UN resolutions on Kashmir. https://twitter.com/tom_watson/status/1167792742992404482 …",leave
169,09,Tom Watson,"Thanks @AgeUKSandwell @AgeUKBirmingham for hosting my and @PreetKGillMP's meeting with @PoppyLegion vets to hear their fury over Tory TV licence duplicity. Come the election, Labour will pledge to maintain the free licence for over 75s. 3.7m seniors mustn't be betrayed. pic.twitter.com/QrXJuT1Tvz",leave
170,09,Tom Watson,A serious intervention from a serious politician. https://twitter.com/SamGyimah/status/1168815558437085187 …,leave
171,09,Tom Watson,This no deal planning report was due to be published today. But last night Michael Gove pulled the plug. The government doesn't want MPs to be allowed to debate Brexit - or the people to know the truth. It's not unreasonable to ask why. https://www.dailymail.co.uk/news/article-7421045/No-Deal-Brexit-lead-months-chaos-public-disorder.html …,leave
172,09,Tom Watson,"What was that @BorisJohnson statement all about? His press people had spun that he’d threaten to call an election. Has he changed his mind?More hot air, again.",no sentiment
173,09,Tom Watson,"The Johnson-Cummings axis is fast-forwarding Robespierre's French Revolution: purges of rivals and allies, revolutionary govt as necessary evil to fight the enemy, and return of constitutional govt only after that enemy is defeated. It won't end well. http://www.tom-watson.com/fear_and_loathing_in_downing_street …",leave
174,09,Tom Watson,The Chancellor's spending review is an opportunity for this Govt to honour its manifesto pledge by funding free TV licences for the over 75s. Failure to do so will ensure every pensioner in Britain will know a Tory Party promise cannot be trusted. https://www.mirror.co.uk/news/politics/labours-tom-watson-urges-chancellor-19123145 …,leave
175,09,Tom Watson,This MP has political courage. They threaten him with ruination and he stands strong. https://twitter.com/DavidGauke/status/1168402448693825536 …,leave
176,09,Tom Watson,"This call for a review of the policy on statins is very significant. @normanlamb is a highly regarded chair of the science committee and former health minister. I’m amazed there isn’t more coverage of the call, given millions of people take statins daily. https://inews.co.uk/news/health/statins-review-nhs-government-chief-medical-adviser-norman-lamb/ …",stay
177,09,Tom Watson,I think he was just returning it?,stay
178,09,Tom Watson,A powerful government representative refusing to confirm they’ll obey the legislative will of Parliament. Think about that for a moment. This is the UK. The correct answer is “we will always obey the will of Parliament” https://twitter.com/BBCPolitics/status/1168083554447659008 …,leave
179,08,Tom Watson,"As millions face a humanitarian crisis, I have sent a message of solidarity from Labour to the people of Kashmir. We call on the UK govt to ensure UN resolutions are fully implemented. The people of Kashmir deserve no less. pic.twitter.com/IG6EUsTN2E",leave
180,08,Tom Watson,This is a personal tragedy for a young woman - victim of the culture of paranoia that now rules No 10. I suspect the fear and paranoia to escalate in the days ahead as those responsible for the attack on our democracy retreat further into their bunker. https://www.theguardian.com/politics/2019/aug/30/sajid-javid-confronts-boris-johnson-over-advisers-sacking …,leave
181,08,Tom Watson,"If you make cars, mend cars or sell cars you honestly deserve better than this. https://twitter.com/SteveBarclay/status/1166765868891725825 …",leave
182,08,Tom Watson,"When our PM is responsible for undermining our democracy, we have to work together to stop him. I’m glad to be working with Jo Swinson and Sir John Major as part of @thatginamiller’s Judicial Review. https://twitter.com/joswinson/status/1167427093346639874 …",leave
183,08,Tom Watson,"YouTube's ""banned today-reinstated tomorrow"" policy for white supremacy preachers would be farcical if not so disturbing. Despite its ""commitment to openness"", we are told nothing of how its hate speech policy has NOT been breached. This is not acceptable. https://www.bbc.co.uk/news/technology-49523239 …",leave
184,08,Tom Watson,"Proroguing Parliament is an unprecedented affront to democracy. The rights and freedoms of our citizens have been vandalised. I will be joining the Judicial Review launched in the High Court by Gina Miller and supported by John Major.

My full statement... pic.twitter.com/lRryvUK1P2",leave
185,08,Tom Watson,Losing free TV licences will leave millions of our oldest citizens more isolated than ever before. The blame lies squarely with the Tories for betraying their manifesto pledge. They should now listen to campaigners. https://www.mirror.co.uk/news/politics/age-uk-piles-fresh-pressure-19033250 …,leave
186,08,Tom Watson,I wonder why @TeamSaj have deleted this tweet... pic.twitter.com/gBqUQo75Rm,stay
187,08,Tom Watson,"Cattle fat on hormones, chickens sterilised in chlorine. The vision of future trade with Trump. It's wrong to promote cheap meat produced through low welfare standards, and right to say it's a political and ethical choice. It's our choice, and we say NO. https://news.sky.com/story/no-health-problems-with-chlorinated-chicken-govts-chief-scientific-adviser-11796443 …",leave
188,08,Tom Watson,In this period of division I still have hope. Thanks for the good times @liamgallagher and @NoelGallagher. https://twitter.com/RoughTrade/status/1166985243741564928 …,irrelevant
189,08,Tom Watson,He won the internal election so I guess this ‘One Nation’ commitment no longer matters to him. pic.twitter.com/A724dCCcmG,stay
190,08,Tom Watson,Also @NickyMorgan01: I’ll join your legal action. https://twitter.com/itvnews/status/1149033941703303169 …,stay
191,08,Tom Watson,"Good morning @NickyMorgan01. It’s reported you said: 
“You cannot say you are going to take back control … and then go: ‘Oh, by the way, we are just going to shut parliament down for a couple of months, so we are just going to drift out on a no deal” Is the quote accurate?",leave
192,08,Tom Watson,And I’m sure @AmberRuddHR will also speak out on Johnson’s anti-democratic decision to prorogue Parliament in order to hold up legitimate discussion in the Commons. https://twitter.com/RidgeOnSunday/status/1140184758720311296 …,leave
193,08,Tom Watson,I’m assuming @MattHancock is considering his position this morning. “to prorogue Parliament would mean the end of the Conservative Party as a serious party of government.” https://twitter.com/MattHancock/status/1136610833750994951 …,leave
194,08,Tom Watson,We do not have a “new government.” This action is an utterly scandalous affront to our democracy. We cannot let this happen. https://www.bbc.com/news/uk-politics-49493632 …,leave
195,08,Tom Watson,"The deeply worrying plight of Bury FC and Bolton Wanderers shows football governance needs to change. Labour will give supporters the opportunity of a greater say in how clubs are run, and it’s clear that ownership regulations need a complete overhaul. https://www.theguardian.com/football/2019/aug/27/bury-and-bolton-two-of-englands-oldest-clubs-face-tuesday-expulsion?fbclid=IwAR0ON8dsf4JMwNI-HZqaui1q5_cq4VekIgzmUCvtMQElcQd-0llFdbxjA7E …",irrelevant
196,08,Tom Watson,"Boris Johnson's disregard of older people is appalling. His government should stop passing the buck, honour the Tory manifesto pledge, and step in to fund the free TV licence for over 75s today. http://www.mirror.co.uk/news/politics/boris-johnson-tries-pass-responsibility-19005212?fbclid=IwAR1522k7ffYLkRZPwgtWvklm5lIHR5lDBbwVqkM_C0F4s60Sact4rOAa1Kg#ICID=Android_TMNewsApp_AppShare …",leave
197,08,Tom Watson,"We must channel the condemnation and rage against Bolsonaro's ecological carnage, and the loss of carbon-capturing rainforest, to develop a massive tree-planting programme to urgently build a sustainable, carbon neutral future for our lands too. http://www.tom-watson.com/the_burning_crisis_of_the_climate_emergency …",irrelevant
198,08,Tom Watson,#Ashes #Stokes #Leach pic.twitter.com/pJ33bN9OPc,irrelevant
199,08,Tom Watson,#ashes pic.twitter.com/iyjgHnote1,irrelevant
200,08,Tom Watson,Given the scale of the briefing operation that amplified this misleading story this is a very measured response. https://twitter.com/PhilipHammondUK/status/1165539601680916480 …,leave
201,08,Tom Watson,"More than 900k veterans are set to lose their free TV licences - 101k will be over 90. Many put their lives on the line for our country, and yet this government hasn't the decency to keep the manifesto promise it made to them. It is a national disgrace. https://www.mirror.co.uk/news/politics/veterans-set-clobbered-tv-licences-18984134 …",leave
202,08,Tom Watson,Boris Johnson has no respect for rules or the truth. No qualms about spending tax payer’s money on his election campaign videos. This needs calling out. https://www.independent.co.uk/news/uk/politics/boris-johnson-propaganda-video-conservatives-public-money-a9062871.html …,irrelevant
203,08,Tom Watson,I’ve asked five friends who aren’t political if they knew the name of the knew UKIP leader. Three got it right. One didn’t know. One thought he was called Mr Head. https://twitter.com/TheNewEuropean/status/1161654965200400384 …,leave
204,08,Tom Watson,"And more importantly, thanks for the boomerang lesson.",stay
205,08,Tom Watson,Lovely to meet you all Katie. Don’t forget to send me everyone’s Twitter details.,no sentiment
206,08,Tom Watson,Really pleased to see the Birmingham Commonwealth Games 2022 will host highest-ever number of Commonwealth para-sports events - and be the first major multi-sports events to have more women's than men's medal events. #Birmingham22 making a big statement. https://www.bbc.co.uk/sport/commonwealth-games/49322435 …,irrelevant
207,08,Tom Watson,Thanks for getting in touch. I’d love to come and see your work some time.,stay
208,08,Tom Watson,"Fascinating interview, as ever. Thanks so much for your work.",stay
209,08,Tom Watson,"I’m perfectly serious about the role for tree planting, which is vital for addressing climate change. Climate extinction will be more easily averted with greater collaboration across the EU of course. I think you know this.",leave
210,08,Tom Watson,Its certainly a policy space that could be improved with greater collaboration.,stay
211,08,Tom Watson,"I absolutely love the work of the @WoodlandTrust. Arboreal ambition should be a feature of the next general election, for all parties. https://twitter.com/JVCooper100/status/1160929224783515648 …",stay
212,08,Tom Watson,"Back in May, I wrote to the Culture Secretary saying that we need to clean up the gambling industry. Stories like this reinforce that view - and are exactly why we need a full overhaul of all remote gambling licences. https://twitter.com/thetimes/status/1160317545490079745 …",leave
213,08,Tom Watson,"Gordon Brown has warned that the future of the Union is under grave threat from no-deal and the rising tide of nationalism in Scotland, England, Wales and NI. Gordon's absolutely right to raise the alarm. It's time to make the case for the Union. https://www.tom-watson.com/the_case_for_the_union …",leave
214,08,Tom Watson,"Leaving the UK would turbo-charge austerity in Scotland with the inevitable threat to 1000s of jobs. More nationalism, uncertainty, and division isn’t the answer. We need to reassert shared values of fairness and respect, and remember we can achieve far more together than apart. pic.twitter.com/2vmkQsLo3e",leave
215,08,Tom Watson,Very sad to see an experienced and creative campaigner leave our ranks. Brian has served the Labour Party with distinction and will be missed. https://twitter.com/BrianFrancisRoy/status/1159799620253491201 …,irrelevant
216,08,Tom Watson,Eid Mubarak to all my friends and everyone celebrating #EidAlAdha today around the world. pic.twitter.com/6BBjTnVzPI,irrelevant
217,08,Tom Watson,I feel sure Dominic Cummings would be the first to agree this money could have been better spent on the NHS. https://www.theguardian.com/politics/2019/aug/10/dominic-cummings-owns-farm-got-eu-subsidy …,irrelevant
218,08,Tom Watson,"The great Tory myth is they're good stewards of the economy. But a tanking economy and threat of a disastrous no deal blows that apart. Johnson and chums won't suffer. People like my constituents will, with price hikes and job losses. Labour will fight no deal with all we've got. pic.twitter.com/u6LnjJPri5",leave
219,08,Tom Watson,I’m definitely not doing that. I admire him greatly. It’s the governance arrangements I’m concerned about.,leave
220,08,Tom Watson,@helenlewis I know it wasn’t the intention but...Jeremy Fisher.,leave
221,08,Tom Watson,Wayne Rooney and @dcfcofficial's 32Red deal is concerning and highlights a fundamental problem with football governance. The system prioritises profit over fan welfare. Football governance needs to change and do far more to protect the public. https://www.itv.com/news/2019-08-09/church-of-england-slams-wayne-rooney-over-deal-with-gambling-firm/ …,irrelevant
222,08,Tom Watson,Today's revelations about schoolchildren blackmailed into internships and forced overtime by an Amazon contractor are as sickening as they are predictable. Alexa: reform global capitalism. https://www.google.com/amp/s/amp.theguardian.com/global-development/2019/aug/08/schoolchildren-in-china-work-overnight-to-produce-amazon-alexa-devices …,irrelevant
223,08,Tom Watson,I'm delighted that the Rail Delivery Group listened to Labour's concerns and reversed the decision to leave Interrail and Eurail. This news will be welcomed by travellers and tourist destinations right across the UK. It’s a victory for common sense. pic.twitter.com/Tl4nlyZZdx,leave
224,08,Tom Watson,"Exiting Interrail is self-defeating and regressive. I've written to @RailDeliveryGrp and  @NickyMorgan01 urging they stop this harmful blow to tourism. This kind of isolationism is not who we are, and not the Britain we should promote to the world. https://www.mirror.co.uk/news/politics/labour-say-uk-pulling-out-18862177 …",leave
225,08,Tom Watson,"It’s #Farm24 day, our chance to thank the country’s farmers for the food they give us. Also, don’t forget to eat more #eggs - and don’t worry to much about the #butter either. What do you think of this spectacular blue orpington bantam hen? pic.twitter.com/HwYbr1LYms",irrelevant
226,08,Tom Watson,This is @AndyMcDonaldMP’s response to the interrail announcement. pic.twitter.com/77NeCL23AD,leave
227,08,Tom Watson,This is a good initiative for employers to get involved in. https://twitter.com/ShivajiShivaLaw/status/1157590771027140610 …,stay
228,08,Tom Watson,And a generation of young adventurers lose out because of privatised interests. Copying in @AndyMcDonaldMP who I’m sure will be appalled by this isolationist and self-defeating announcement https://twitter.com/seatsixtyone/status/1159029657347534848 …,leave
229,08,Tom Watson,The hired hand consciously making himself the story. https://twitter.com/SkyNews/status/1159026840134139904 …,irrelevant
230,08,Tom Watson,"The £'s fall to record lows is fuelling sky high holiday prices. Now 4.6m under 16s stand to lose vital travel cover, leaving millions of families to face extra charges. Johnson must urgently rethink and take his senseless no deal Brexit off the table. http://www.mirror.co.uk/news/politics/holiday-bills-set-soar-no-18826469 …",leave
231,08,Tom Watson,"Well, pounds is what I know, despite being taught in metric. And I don’t want to share my caliper and dexa scan data. I’m obsessively ‘2019’ about it though!",no sentiment
232,08,Tom Watson,"I’ve hardly eaten bread for nearly two years but I would scoff this, with a lot of butter, very fast. https://twitter.com/SeamusBlackley/status/1158264819503419392 …",leave
233,08,Tom Watson,Alan Johnson is not just a beautiful author and a brilliant politician but also a mean guitarist. Here's a classic from the vaults featuring the great man - Hard Life by The Area. Let's get it trending twitter! #HardLife https://youtu.be/zDzd8RkBbQs ,leave
234,08,Tom Watson,I knew you’d say that!!,stay
235,08,Tom Watson,"In three months I've climbed Snowdon, canoed 9 miles of Black Country canals, and now completed a 46 mile bike ride. Try telling the me of 2 years ago - 100lbs heavier with T2 diabetes - this would be my summer of 2019 and I wouldn't have believed you. http://www.tom-watson.com/the_summer_of_2019_special_edition …",leave
236,08,Tom Watson,"I'm raising money for four fabulous charities 
@lumos @WBAFoundation @cftrust @SpecialEffect. Thanks for all the support so far. If you would like to donate you can do so here. https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TomWatsonMP&pageUrl=1 …",leave
237,08,Tom Watson,I have gone from utter trepidation early this morning to total elation this afternoon. That is the third of my #Adventures4Health done and dusted. What a great feeling to have completed the Prudential RideLondon-Surrey 46. #ridelondon pic.twitter.com/wMAxe0m9G9,leave
238,08,Tom Watson,"And special thanks to my amazing team colleagues 
@OIAUKCEO @JGurling @MarkHenryGlover and @ruthcadbury",irrelevant
239,08,Tom Watson,Job done! That's me in the grey top and white helmet crossing the finishing line in 3hrs 14 mins in today's Prudential RideLondon-Surrey 46. Thanks everyone for your amazing messages of support. #Adventures4Health #ridelondon pic.twitter.com/cimD1A3omQ,irrelevant
240,08,Tom Watson,"Along the way we are raising money for four fabulous charities @lumos @WBAFoundation @cftrust @SpecialEffect. 
Thanks for all the support so far. If you would like to donate you can do so here. https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TomWatsonMP&pageUrl=1 …",leave
241,08,Tom Watson,"We're off! Only 46 miles to go on my third #Adventures4Health challenge as I take on Prudential RideLondon-Surrey 46 with @OIAUKCEO @JGurling @MarkHenryGlover and @ruthcadbury. Two years ago, 100lbs heavier with T2 diabetes, this was a distant dream.
 
Wish us luck! #ridelondon pic.twitter.com/g4HbRTyte7",no sentiment
242,08,Tom Watson,"You’ll be fine. I’ll be behind you all of the way, for sure!",stay
243,08,Tom Watson,Early start for the most intrepid cyclists. https://twitter.com/RideLondon/status/1157878945104171009 …,irrelevant
244,08,Tom Watson,Thank you great man. That’s very much appreciated.,stay
245,08,Tom Watson,"Along the way we are raising money for four fabulous charities @lumos @WBAFoundation @cftrust @SpecialEffect. Thanks for all the support so far. If you would like to donate you can do so here.
 https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TomWatsonMP&pageUrl=1 …",irrelevant
246,08,Tom Watson,"Nervous and excited in equal measure about my third #Adventures4Health challenge tomorrow, taking on Prudential RideLondon-Surrey 46 with @OIAUKCEO @JGurling @MarkHenryGlover.  I strongly suspect this is going to be the hardest challenge yet! #ridelondon http://www.tom-watson.com/adventures_4_health …",no sentiment
247,08,Tom Watson,"634,789 reasons for Boris Johnson to do the right thing - instead of breaking the 2017 Tory election manifesto promise - and save the free TV licence for over 75s. Proud to have supported this brilliant @ageukcampaigns #freeTVlicence http://www.express.co.uk/news/uk/1160796/tv-licence-free-bbc-age-uk-petition-boris-johnson …",leave
248,08,Tom Watson,Gamer’s voice! What a thing that was.,no sentiment
249,08,Tom Watson,"Lynton Crosby's company majors in dark digital ads running secretive campaigns for Saudi Arabia and major polluters. Yet Facebook says CTF does not breach its ""coordinated inauthentic behaviour” policy. I suggest Facebook takes another look. https://www.theguardian.com/politics/2019/aug/01/revealed-johnson-allys-firm-secretly-ran-facebook-propaganda-network?CMP=Share_AndroidApp_Copy_to_clipboard …",irrelevant
250,08,Tom Watson,Great to see Labour's policy of a whistle-to-whistle ban enacted today by the gambling companies. Next stop must be a ban on debt-fuelled gambling with credit cards and a mandatory levy on firms to fund addiction treatment. https://www.theguardian.com/society/2019/aug/01/gambling-advert-ban-takes-effect-from-start-of-ashes?utm_source=dlvr.it&utm_medium=twitter …,irrelevant
251,08,Tom Watson,"This summer has reignited the public’s love of cricket. Yet opportunities to play cricket in school are dwindling, with 80 pitches lost since the Tories came to power. The austerity attack on grassroots sports facilities must end. https://www.independent.co.uk/news/uk/politics/ashes-2019-school-cricket-pitches-england-conservatives-pitch-a9030451.html …",stay
252,07,Tom Watson,I’m sure this view is shared by all the front bench DCMS teams in Westminster when I say this is a very good appointment. https://twitter.com/_ukactive/status/1156204083247800320 …,leave
253,07,Tom Watson,"Charities warn that hospital patients, care home residents and food bank users will be first to suffer when a no deal Brexit holds up vital food supplies. Starving, vulnerable people will shame Johnson's government, and the voters will send him packing. https://www.huffingtonpost.co.uk/entry/food-charities-demand-no-deal-brexit-cash-grants-to-stop-children-going-hungry_uk_5d3f48eee4b0db8affac9ae6 …",leave
254,07,Tom Watson,"Output down a fifth, investment frozen, 100s of millions being wasted on Brexit prep. Johnson's no deal madness will cripple our car industry. Yet economic sanity is crushed by his self-interested vanity project. Britain deserves so much better.
 https://www.eveningexpress.co.uk/motoring/car-production-down-by-more-than-a-fifth-amid-brexit-fears …",leave
255,07,Tom Watson,"Another day, another fine by the Gambling Commission. This game of cat-and-mouse can’t go on. That is why back in May, I called for a full review of all remote licenses. We need to get a proper hold on what is happening in the British market. https://www.bbc.com/news/business-49175515 …",irrelevant
256,07,Tom Watson,Fella in the red hat. Is it real? https://twitter.com/MusicNegrito/status/1156417787427991552 …,irrelevant
257,07,Tom Watson,George Galloway stands for division and hate. He seeks to silence me by standing in West Bromwich East in the GE. But I won’t be cowed. I would be truly grateful if you could help fund my campaign and say no to the politics of hate. https://www.gofundme.com/f/tom-watson ,leave
258,07,Tom Watson,"I’ve just voted for @KatieCurtis and @judibilling for Labour’s Conference Arrangements Committee. If you support pluralism in the Labour Party, I hope you will consider giving them your support as well.",leave
259,07,Tom Watson,A lovely start to my day. https://twitter.com/firstshowing/status/1147214740852289536 …,irrelevant
260,07,Tom Watson,I love this initiative. https://twitter.com/GrahamAllenMPX/status/1155915745454436353 …,leave
261,07,Tom Watson,"Boris Johnson is desperate to claim some credit for the London 2012 Olympics, but it is clear that his party has damaged and done a great disservice to their legacy. https://www.independent.co.uk/news/uk/politics/tory-party-london-olympics-sport-school-sixth-form-pe-exercise-a9023766.html …",leave
262,07,Tom Watson,"The nation needs to know that Labour stands completely, unequivocally against the Johnson Tory Brexit and will do everything in our power to stop it. With a clear pledge to Remain and Transform Labour can and will kick the Tories out once and for all. https://www.tom-watson.com/stopping_the_boris_johnson_brexit …",leave
263,07,Tom Watson,Russian-state funded RT has repeatedly mocked UK broadcasting impartiality rules. This Ofcom fine is right and appropriate. The regulator needs to make clear that Kremlin-sponsored propaganda has no place here. https://www.independent.co.uk/arts-entertainment/tv/news/rt-russia-ofcom-fine-skripal-poisoning-salisbury-novichok-syria-a9021871.html …,leave
264,07,Tom Watson,What??!! https://twitter.com/CommonsCMS/status/1154340242310213633 …,leave
265,07,Tom Watson,Under Boris Johnson we are hurtling ever faster to a disastrous no deal Brexit. It’s more important than ever that Labour seizes the moment and campaigns unequivocally and proudly for Remain. It’s who we are. Sign here if you agree: https://labourremain.org/ ,leave
266,07,Tom Watson,These young people inspire me. Do try to help them if you can. They have a busy summer ahead. https://twitter.com/OFOCBrexit/status/1154336696265297920 …,stay
267,07,Tom Watson,Oh wow Dave. I’m so in! https://twitter.com/bulletproofexec/status/1154209818493816833 …,leave
268,07,Tom Watson,Worth noting. https://twitter.com/rowlsmanthorpe/status/1154153775541751810 …,irrelevant
269,07,Tom Watson,I’d like to welcome @NickyMorgan01 to her new role. She’s the fourth Secretary of State that I’ll shadow at DCMS. Best wishes to @DCMS_SecOfState (Jeremy Wright). https://twitter.com/NickyMorgan01/status/1154121102710444034 …,irrelevant
270,07,Tom Watson,"Rutger Hauer, who has died aged 75, was an actor of mesmerising ferocity. His performance as murderous replicant Roy Batty in Blade Runner both menacing and hypnotic. He didn't so much light up a screen, as make it glare. RIP Rutger. https://variety.com/2019/film/news/rutger-hauer-dead-dies-blade-runner-co-star-1203278050/ …",stay
271,07,Tom Watson,"I mean, it wouldn’t happen here.... https://twitter.com/DNCWarRoom/status/1154107400535908354 …",stay
272,07,Tom Watson,"This huge cull will lead to early collapse of Johnson's govt bringing GE that much closer.

❌ Mordaunt 
❌ Fox 
❌ Hunt
❌ Clark 
❌ Grayling 
❌ Hinds
❌ Brokenshire
❌ Bradley
❌ Stewart 
❌ Lidington 
❌ Hammond 
❌ Gauke
❌ Mundell
❌ Wright 
❌ Stride
❌ Noakes
❌ Perry",irrelevant
273,07,Tom Watson,"Grand Theft Auto now has a casino which allows players to wager real money for in-game currency. This blatant blurring of the line between gaming & gambling, without the necessary regulation, is of serious concern. https://www.bbc.co.uk/news/technology-49084726 …",stay
274,07,Tom Watson,"Theresa May departing Westminster for the last time as Prime Minister - a long, slow ride down the Mall beckons before it all comes to an end. pic.twitter.com/Zv15nwjVht",leave
275,07,Tom Watson,I strongly welcome the US data monopolies probe. But it hugely frustrates that the Tory govt has failed to do the same here. The incoming PM should challenge these giant vested interests - who extract billions by abusing our personal data - as a priority. http://www.bbc.co.uk/news/business-49089889 …,leave
276,07,Tom Watson,Sadly an accurate assessment from Jonathan here. https://twitter.com/JonAshworth/status/1153697614342348800 …,no sentiment
277,07,Tom Watson,Looking forward to #Farm24 this year. It’s our chance to thank our farmers for the work they do. Farmers should be centre stage in government policy. They can improve the health of the nation and will be central to measures that address climate change. pic.twitter.com/WHgr8g9oQg,leave
278,07,Tom Watson,That’s a neigh neigh to Johnson from a horse whisperer. https://twitter.com/RoryStewartUK/status/1153640542812721154 …,irrelevant
279,07,Tom Watson,"Boris Johnson's election should be the rallying cry for people who believe in our great country to speak out louder than ever against those who would sacrifice our economy, partnerships, and global reputation to foster personal ambition and preservation of their political class.",leave
280,07,Tom Watson,"Deeply disappointing that @MattHancock, who repeatedly vowed to deal with the public health crisis by tackling smoking, sugary drinks and poor diets, has buckled even before the announcement of his new leader. I had presumed he was made of sterner stuff. http://www.theguardian.com/society/2019/jul/23/health-secretary-buries-paper-smoking-obesity-johnson?CMP=Share_AndroidApp_WhatsApp …",irrelevant
281,07,Tom Watson,Very many congratulations.,stay
282,07,Tom Watson,Congratulations @joswinson on becoming the leader of the Liberal Democrats. I hope we can work together to stop a disastrous no deal Brexit.,leave
283,07,Tom Watson,"Just 4% of the UK has access to full fibre. Yet today's review of Huawei's involvement in 5G is a muddle, leaving our digital infrastructure hostage to transatlantic geopolitics. We need a trustworthy and modern 5G network. I fear that under the incoming PM we'll get neither. pic.twitter.com/j1yjfgoqn5",leave
