,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
1891,1891,1504,1504,janie_pb,JaniePB,809336079920807936,1131887395346014208,/janie_pb/status/1131887395346014208,2019-05-24 11:39:19,1558697959,Why does Nicky Morgan always look so surprised! pic.twitter.com/mxxawuHcix,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why does <strong>Nicky Morgan</strong> always look so surprised!<img alt=""Ã°ÂÂÂ®"" aria-label=""Emoji: Face with open mouth"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62e.png"" title=""Face with open mouth""/> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/mxxawuHcix"">pic.twitter.com/mxxawuHcix</a></p>",[],[],True,['https://pbs.twimg.com/media/D7VFlSuXkAEwx0L.jpg'],,0,0,0,False,False,,[],offensive_language,5
1895,1895,3585,3585,EPisstaker,EvergreenPisstaker,1151894743464456192,1189639477142212609,/EPisstaker/status/1189639477142212609,2019-10-30 20:25:28,1572467128,Nicky Morgan made her mind up weeks ago.... pic.twitter.com/J8Suw8laJd,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> made her mind up weeks ago.... <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/J8Suw8laJd"">pic.twitter.com/J8Suw8laJd</a></p>",[],[],True,['https://pbs.twimg.com/media/EIJyytwWoAEQi03.jpg'],,2,1,0,False,True,1.189634925634437e+18,"[{'screen_name': 'Jo06720375', 'user_id': '1025682343099547648'}]",offensive_language,10
1902,1902,5898,5898,HennessyKesewa,Kesewa Hennessy,1109900139693514752,1172921527983099904,/HennessyKesewa/status/1172921527983099904,2019-09-14 17:14:18,1568481258,what did she mean by that? #nickymorgan,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">what did she mean by that? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nickymorgan?src=hash""><s>#</s><b><strong>nickymorgan</strong></b></a></p>",[],['nickymorgan'],False,[],,0,0,0,False,False,,[],offensive_language,9
1918,1918,3454,3454,MsFinalSay,MsFinalSay Ã°ÂÂÂªÃ°ÂÂÂºFINALSAYBITCH,614512417,1189650388246573057,/MsFinalSay/status/1189650388246573057,2019-10-30 21:08:49,1572469729,"Since I've been informed #10 Nicky Morgan has fucked off.. here are the Lady Gardens to make up the dozen female only shit list 

1. Suella Braverman
2. Nadine Dorries 
3. Andrea Jenkyns 
4. Lucy Allan 
5. Therese Coffey 
6. Caroline Nokes
7. Claire Perry https://twitter.com/MsFinalSay/status/1189614525835816960ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Since I've been informed #10 <strong>Nicky Morgan</strong> has fucked off.. here are the Lady Gardens to make up the dozen female only shit list 

1. Suella Braverman
2. Nadine Dorries 
3. Andrea Jenkyns 
4. Lucy Allan 
5. Therese Coffey 
6. Caroline Nokes
7. Claire Perry <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/MsFinalSay/status/1189614525835816960"" dir=""ltr"" href=""https://t.co/wfLPQAndTZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/MsFinalSay/status/1189614525835816960""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/MsFinalSay/sta</span><span class=""invisible"">tus/1189614525835816960</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/MsFinalSay/status/1189614525835816960'],['10'],False,[],,8,2,2,True,False,,[],offensive_language,10
1922,1922,937,937,MilitantlyA,Prince-Bishop Yellowhammer Aardvark #FBPE#RESIST,747001746614947840,1145316831801958401,/MilitantlyA/status/1145316831801958401,2019-06-30 13:03:06,1561899786,"Remember the days when, if you squinted hard enough, you could believe that Nicky Morgan was a reasonable moderate? https://twitter.com/xtophercook/status/1145285309774606338ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Remember the days when, if you squinted hard enough, you could believe that <strong>Nicky Morgan</strong> was a reasonable moderate? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/xtophercook/status/1145285309774606338"" dir=""ltr"" href=""https://t.co/LWl9GJdAOD"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/xtophercook/status/1145285309774606338""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/xtophercook/st</span><span class=""invisible"">atus/1145285309774606338</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/xtophercook/status/1145285309774606338'],[],False,[],,2,0,1,True,False,,[],offensive_language,6
1923,1923,415,415,PointlessBrexit,Caroline Ã°ÂÂÂ 1 in 46.5 million,1051957521127264256,1157337351116529664,/PointlessBrexit/status/1157337351116529664,2019-08-02 17:08:21,1564765701,How the hell is Nicky Morgan anti-brexit?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How the hell is <strong>Nicky Morgan</strong> anti-brexit?</p>",[],[],False,[],,3,3,1,True,True,1.1573325515869962e+18,"[{'screen_name': 'Doozy_45', 'user_id': '863377035661647877'}]",offensive_language,8
1951,1951,4816,4816,sylviadavis551,Sylvia Davis,710446544361791488,1155141755072897024,/sylviadavis551/status/1155141755072897024,2019-07-27 15:43:50,1564242230,Nicky Morgan as Education Sec in 2015 said it was a Ã¢ÂÂnational missionÃ¢ÂÂ to improve literacy levels of young children & that every 8 yr old in the country will be enrolled in a local library. She's now in charge of the DCMS & oversees libs so do contact her.  She also said this: pic.twitter.com/eeCJIj8U1D,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> as Education Sec in 2015 said it was a Ã¢ÂÂnational missionÃ¢ÂÂ to improve literacy levels of young children &amp; that every 8 yr old in the country will be enrolled in a local library. She's now in charge of the DCMS &amp; oversees libs so do contact her.  She also said this: <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/eeCJIj8U1D"">pic.twitter.com/eeCJIj8U1D</a></p>",[],[],True,['https://pbs.twimg.com/media/EAfjTVrWsAEv1AT.jpg'],,9,7,1,True,True,1.1550328204961792e+18,"[{'screen_name': 'SOLE_Essex', 'user_id': '1101588310059814912'}, {'screen_name': 'Essex_CC', 'user_id': '18213550'}]",offensive_language,7
1953,1953,3167,3167,joelashbridge,Joel Ashbridge,1101230911532744712,1189691423978872838,/joelashbridge/status/1189691423978872838,2019-10-30 23:51:53,1572479513,IÃ¢ÂÂm take it that Nicky Morgan has explained her reasoning to you personally then. ItÃ¢ÂÂs not like the political editor of the BBC has any contacts that are close to her ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">IÃ¢ÂÂm take it that <strong>Nicky Morgan</strong> has explained her reasoning to you personally then. ItÃ¢ÂÂs not like the political editor of the BBC has any contacts that are close to her <img alt=""Ã°ÂÂ¤Â¦Ã¢ÂÂÃ¢ÂÂÃ¯Â¸Â"" aria-label=""Emoji: Man facepalming"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f926-200d-2642-fe0f.png"" title=""Man facepalming""/></p>",[],[],False,[],,1,0,0,False,True,1.1896832570104627e+18,"[{'screen_name': 'zoesqwilliams', 'user_id': '370589204'}]",offensive_language,10
1954,1954,5018,5018,LM_Marlow,Lee Marlow,27027023,1154416724353175554,/LM_Marlow/status/1154416724353175554,2019-07-25 15:42:49,1564069369,"I like Nicky Morgan but when I worked at the Leicester Mercury we followed up a national story on her son going to a private school while she was Ed Sec and her PR pulled her column that week. 
So possibly a bit mardy, IÃ¢ÂÂd say.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I like <strong>Nicky Morgan</strong> but when I worked at the Leicester Mercury we followed up a national story on her son going to a private school while she was Ed Sec and her PR pulled her column that week. 
So possibly a bit mardy, IÃ¢ÂÂd say.</p>",[],[],False,[],,6,0,2,True,True,1.154413855449256e+18,"[{'screen_name': 'FJMayhew', 'user_id': '521744894'}]",offensive_language,7
1957,1957,6129,6129,wordfalcon,Word Falcon,246052530,1172843992561737730,/wordfalcon/status/1172843992561737730,2019-09-14 12:06:12,1568462772,"Good on ya.
 'I would vote Remain in a second EU referendum' says Nicky Morgan https://twitter.com/i/events/1172819415890460672ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good on ya.
 'I would vote Remain in a second EU referendum' says <strong>Nicky Morgan</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/i/events/1172819415890460672"" dir=""ltr"" href=""https://t.co/noUzqpqJW8"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/i/events/1172819415890460672""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/i/events/11728</span><span class=""invisible"">19415890460672</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/i/events/1172819415890460672'],[],False,[],,0,0,0,False,False,,[],offensive_language,9
1975,1975,6031,6031,180_180_141,BREXIT or EU EMPIRE? Dec12th You Decide,2647459710,1172874596128821249,/180_180_141/status/1172874596128821249,2019-09-14 14:07:49,1568470069,Good question? Why is hard Remainer Nicky Morgan in your cabinet @BorisJohnson ?pic.twitter.com/ldq0xi5jIr,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good question? Why is hard Remainer <strong>Nicky Morgan</strong> in your cabinet <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3131144855"" dir=""ltr"" href=""/BorisJohnson""><s>@</s><b>BorisJohnson</b></a> ?<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ldq0xi5jIr"">pic.twitter.com/ldq0xi5jIr</a></p>",[],[],True,['https://pbs.twimg.com/media/EEbjLUWXkAUSor_.jpg'],,1,0,0,False,True,1.1727761537000817e+18,"[{'screen_name': 'MrHarryCole', 'user_id': '15348883'}]",offensive_language,9
1991,1991,3733,3733,legalolder,John Williams,1549067154,1185524855430619136,/legalolder/status/1185524855430619136,2019-10-19 11:55:26,1571486126,#NickyMorgan you abandoned your dignity along with your principles when you joined #JohnsonÃ¢ÂÂs cabinet. Please do not lecture us on unity when you are a member of the most divisive government in recent memory. You should feel ashamed - but I doubt you do. ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NickyMorgan?src=hash""><s>#</s><b><strong>NickyMorgan</strong></b></a> you abandoned your dignity along with your principles when you joined <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Johnson?src=hash""><s>#</s><b>Johnson</b></a>Ã¢ÂÂs cabinet. Please do not lecture us on unity when you are a member of the most divisive government in recent memory. You should feel ashamed - but I doubt you do. <img alt=""Ã°ÂÂ¤Â¥"" aria-label=""Emoji: Lying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f925.png"" title=""Lying face""/></p>",[],"['NickyMorgan', 'Johnson']",False,[],,1,0,0,False,True,1.1854515055261614e+18,"[{'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",offensive_language,10
2001,2001,5668,5668,chaplin_ray,Momus #FBPE,2606528068,1173864249057337344,/chaplin_ray/status/1173864249057337344,2019-09-17 07:40:20,1568706020,"James Cleverly, Jacob Rees Mogg, Dominic Cummings, Michael Gove, Laura Kuenssberg, Nigel Farage, Lizz Truss, Dominic Raab, Priti Patel, Sajid Javid, Andrea Leadsom, Robert Buckland, Nicky Morgan

Your boy took one hell of a beating

#Luxembourg
#bottlingborispic.twitter.com/6RqBTb45Ms","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">James Cleverly, Jacob Rees Mogg, Dominic Cummings, Michael Gove, Laura Kuenssberg, Nigel Farage, Lizz Truss, Dominic Raab, Priti Patel, Sajid Javid, Andrea Leadsom, Robert Buckland, <strong>Nicky Morgan</strong>

Your boy took one hell of a beating

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Luxembourg?src=hash""><s>#</s><b>Luxembourg</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bottlingboris?src=hash""><s>#</s><b>bottlingboris</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/6RqBTb45Ms"">pic.twitter.com/6RqBTb45Ms</a></p>",[],"['Luxembourg', 'bottlingborispic']",True,['https://pbs.twimg.com/media/EEpnTyHXYAAQqAM.jpg'],,1,1,0,False,False,,[],offensive_language,9
2002,2002,3095,3095,RobVanderpere,Rob V-B Ã°ÂÂÂ¶ Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ,52231881,1178798892118347779,/RobVanderpere/status/1178798892118347779,2019-09-30 22:28:51,1569882531,"Nicky Morgan can f*ck all the way off, and then f*ck off some more.
She's compromised her own principles and sold her soul. Just look at her face in the HoC.
People give Amber Rudd a coating, at least she knew when enough was enough, this one though.
Sell out. 
We won't forget.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> can f*ck all the way off, and then f*ck off some more.
She's compromised her own principles and sold her soul. Just look at her face in the HoC.
People give Amber Rudd a coating, at least she knew when enough was enough, this one though.
Sell out. 
We won't forget.</p>",[],[],False,[],,2,0,0,False,True,1.1787973540167475e+18,"[{'screen_name': 'dontbrexitfixit', 'user_id': '757144396643049472'}, {'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",offensive_language,9
2005,2005,195,195,BigG0dfrey,BigGodfrey,2613823392,1160162832916393984,/BigG0dfrey/status/1160162832916393984,2019-08-10 12:15:48,1565439348,"That sneer from Nicky Morgan. 
Sums her and remoaners up.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">That sneer from <strong>Nicky Morgan</strong>. 
Sums her and remoaners up.</p>",[],[],False,[],,1,0,0,False,True,1.1600935037933115e+18,"[{'screen_name': 'MikeGreeneTBP', 'user_id': '1126063774291714048'}]",offensive_language,8
2015,2015,5302,5302,CarrollJackie99,Ã°ÂÂÂ·Jackie #FBPE Ã¢ÂÂ«Ã¯Â¸Â,813417041394880512,1175902072581087232,/CarrollJackie99/status/1175902072581087232,2019-09-22 22:37:55,1569191875,Nicky Morgan is a disgrace - absolutely no political or personal integrity whatsoever. Hope her constituents give her the heave-ho....could do with less weasels in politics.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> is a disgrace - absolutely no political or personal integrity whatsoever. Hope her constituents give her the heave-ho....could do with less weasels in politics.</p>",[],[],False,[],,7,2,1,True,True,1.175885432950841e+18,"[{'screen_name': 'eurasiafantasia', 'user_id': '785553996043972609'}, {'screen_name': 'QuondamOptimist', 'user_id': '3004212106'}]",offensive_language,9
2019,2019,4556,4556,GrantLewis1,Grant Lewis,348418984,1180860301237014534,/GrantLewis1/status/1180860301237014534,2019-10-06 15:00:09,1570374009,"It seems hard to believe, but Is this the same Nicky Morgan who refused to serve in a Johnson cabinet? https://twitter.com/NickyMorgan01/status/1180752262345433088ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">It seems hard to believe, but Is this the same <strong>Nicky Morgan</strong> who refused to serve in a Johnson cabinet? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/NickyMorgan01/status/1180752262345433088"" dir=""ltr"" href=""https://t.co/jlkJc4xcFk"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NickyMorgan01/status/1180752262345433088""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NickyMorgan01/</span><span class=""invisible"">status/1180752262345433088</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/NickyMorgan01/status/1180752262345433088'],[],False,[],,5,0,0,False,False,,[],offensive_language,10
2040,2040,3615,3615,TheLastPersont2,The Last Girly Swots to join TwÃ¢ÂÂÃ¯Â¸Âtter,952506773491060738,1189637630201348102,/TheLastPersont2/status/1189637630201348102,2019-10-30 20:18:08,1572466688,"Nicky Morgan to stand down as well!!

Well she did keep changing her mind on brexit...

#AndrewNeilshowhttps://twitter.com/Kathie_McInnes/status/1189636372312838144ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Nicky Morgan</strong> to stand down as well!!

Well she did keep changing her mind on brexit...

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AndrewNeilshow?src=hash""><s>#</s><b>AndrewNeilshow</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Kathie_McInnes/status/1189636372312838144"" dir=""ltr"" href=""https://t.co/OhzH9b0ZzW"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Kathie_McInnes/status/1189636372312838144""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Kathie_McInnes</span><span class=""invisible"">/status/1189636372312838144</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/Kathie_McInnes/status/1189636372312838144'],['AndrewNeilshowhttps'],False,[],,2,0,2,True,False,,[],offensive_language,10
2049,2049,62,62,benjamincohen,Benjamin Cohen,17539313,1148650647467769857,/benjamincohen/status/1148650647467769857,2019-07-09 17:50:29,1562694629,"It is. I guess the sky didnÃ¢ÂÂt fall in when I got married (it was blazing sunshine), so they realised they were wrong. I donÃ¢ÂÂt mean people like Nicky Morgan who made it clear she changed her mind 5 years ago btw.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It is. I guess the sky didnÃ¢ÂÂt fall in when I got married (it was blazing sunshine), so they realised they were wrong. I donÃ¢ÂÂt mean people like <strong>Nicky Morgan</strong> who made it clear she changed her mind 5 years ago btw.</p>",[],[],False,[],,1,0,2,True,True,1.1486448200569692e+18,"[{'screen_name': 'JohnFMiller86', 'user_id': '1034578321391136769'}, {'screen_name': 'GrantTucker', 'user_id': '191885251'}]",offensive_language,7
2057,2057,6226,6226,Cat_n_Bagpipes,PuzzledPolitico,870360134178009088,1172820554874834944,/Cat_n_Bagpipes/status/1172820554874834944,2019-09-14 10:33:04,1568457184,"If Nicky Morgan decides she really can't continue her disgusting hypocrisy any more Johnson is lining Rose up to take her place. Lady West, straight to the Lords!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If <strong>Nicky Morgan</strong> decides she really can't continue her disgusting hypocrisy any more Johnson is lining Rose up to take her place. Lady West, straight to the Lords!</p>",[],[],False,[],,0,0,0,False,True,1.172818888876286e+18,"[{'screen_name': 'dylanhm', 'user_id': '282997669'}]",offensive_language,9
2093,2093,4573,4573,bob_euro,EuroBob,963400232343101440,1180807452511674368,/bob_euro/status/1180807452511674368,2019-10-06 11:30:09,1570361409,"Does the NHS do spine transplants? Nicky Morgan seems to be doing well for the moment without one. Gravity will catch up with her tho, when Boris is evicted, and she might find having a backbone could help, even if she only uses it to hang her head in shame.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Does the NHS do spine transplants? <strong>Nicky Morgan</strong> seems to be doing well for the moment without one. Gravity will catch up with her tho, when Boris is evicted, and she might find having a backbone could help, even if she only uses it to hang her head in shame.</p>",[],[],False,[],,3,0,0,False,True,1.1807585484495094e+18,"[{'screen_name': 'peterkyle', 'user_id': '21769986'}]",offensive_language,10
2121,2121,175,175,LindaLeather19,Linda Leather,1110611156295663617,1160688326686445568,/LindaLeather19/status/1160688326686445568,2019-08-11 23:03:56,1565564636,Interesting to see that turncoat Nicky Morgan now representing a Hard Brexit government,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Interesting to see that turncoat <strong>Nicky Morgan</strong> now representing a Hard Brexit government</p>",[],[],False,[],,0,0,0,False,True,1.160687605656281e+18,"[{'screen_name': 'RosChappell', 'user_id': '442976787'}]",offensive_language,8
2123,2123,2093,2093,Pongo81575019,Pongo,1055128248588427265,1136750463192326145,/Pongo81575019/status/1136750463192326145,2019-06-06 21:43:24,1559857404,Nicky Morgan couldnt stop shit  #bbcqt,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> couldnt stop shit  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bbcqt?src=hash""><s>#</s><b>bbcqt</b></a></p>",[],['bbcqt'],False,[],,0,0,0,False,False,,[],offensive_language,6
2125,2125,3217,3217,SwinsonBrian,Brian Swinson,863496624533798913,1189683154724032512,/SwinsonBrian/status/1189683154724032512,2019-10-30 23:19:01,1572477541,Nicky Morgan is an outstanding politician. I trust what she says as being correct. We need people like her in government. Please can someone of authority in the Tory party try and persuade her to change her mind about not standing.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> is an outstanding politician. I trust what she says as being correct. We need people like her in government. Please can someone of authority in the Tory party try and persuade her to change her mind about not standing.</p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,10
2130,2130,1472,1472,grahphil,G Phi,315219881,1131904696136941569,/grahphil/status/1131904696136941569,2019-05-24 12:48:03,1558702083,"Nicky #Morgan, Ã¢ÂÂOne Nation #ToryÃ¢ÂÂ - Ã¢ÂÂWhatÃ¢ÂÂs who becomes PM got to do with you?Ã¢ÂÂhttps://twitter.com/OwenJones84/status/1131896940621377536ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Nicky <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Morgan?src=hash""><s>#</s><b>Morgan</b></a>, Ã¢ÂÂOne Nation <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Tory?src=hash""><s>#</s><b>Tory</b></a>Ã¢ÂÂ - Ã¢ÂÂWhatÃ¢ÂÂs who becomes PM got to do with you?Ã¢ÂÂ<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/OwenJones84/status/1131896940621377536"" dir=""ltr"" href=""https://t.co/hqkGmFbgVb"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/OwenJones84/status/1131896940621377536""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/OwenJones84/st</span><span class=""invisible"">atus/1131896940621377536</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/OwenJones84/status/1131896940621377536'],"['Morgan', 'Tory']",False,[],,0,0,0,False,False,,[],offensive_language,5
2134,2134,4955,4955,33mate33,Scotty Ã°ÂÂÂ¬Ã°ÂÂÂ§,872228398508191744,1154520180476850176,/33mate33/status/1154520180476850176,2019-07-25 22:33:55,1564094035,"With ya there....And WTF, Nicky Morgan?????","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">With ya there....And WTF, <strong>Nicky Morgan</strong>?????</p>",[],[],False,[],,1,0,1,True,True,1.1544856592408207e+18,"[{'screen_name': 'jamieoliver77', 'user_id': '965137043348127744'}]",offensive_language,7
2151,2151,6076,6076,cdeaker,Carl Deaker Ã°ÂÂÂ·,14625412,1172860228406300672,/cdeaker/status/1172860228406300672,2019-09-14 13:10:43,1568466643,Nicky Morgan hedging her bets,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> hedging her bets</p>",[],[],False,[],,0,0,0,False,True,1.172797467202601e+18,"[{'screen_name': 'mrjamesob', 'user_id': '152656121'}]",offensive_language,9
2158,2158,2067,2067,Pongo81575019,Pongo,1055128248588427265,1136755004155543552,/Pongo81575019/status/1136755004155543552,2019-06-06 22:01:27,1559858487,Nicky Morgan know fuck all #bbcqt,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> know fuck all <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bbcqt?src=hash""><s>#</s><b>bbcqt</b></a></p>",[],['bbcqt'],False,[],,1,0,1,True,False,,[],offensive_language,6
