,Date,Name,Tweets,Tags,Hashtags,classofspeech
132,1573724076,Anonymous,"You could send her parents home,then @patel4witham @AmberRuddUK
@theresa_may might appreciate how children of the #Windrush generation feel",,['Windrush'],neither
133,1573728785,Doctuir de Stac,@BorisJohnson @MattHancock @OwenPaterson @AmberRuddUK @JamesCleverly @George_Osborne @David_Cameron @theresa_may @Jeremy_Hunt @michaelgove @KremlinRussia_E @GovernmentRF I am also calling on the Russians to help//they are helping everybody else..so why not mehttps://twitter.com/doctuir/status/1194928613503713281Â Â,,[],neither
134,1573745252,Helen Devlin,".@AmberRuddUK Hi Amber, Helen here from BBC World Service. Interested in chatting to you about a possible interview if you're available? Email: Helen.Devlin@bbc.co.uk",,[],neither
135,1573758797,Alwaysred,Tough cookies by the look of things  managing through the floods!!!!!????,,[],neither
136,1573743702,Trevor Price,Hi @AmberRuddUK did you update @SallyAnn1066 and Jane about your support for #STOPtheLoanCharge while you where the MP for Hastings and Rye.pic.twitter.com/pbYZKHdyBl,,['STOPtheLoanCharge'],neither
137,1573736726,mal ashy,She never answers ANY question. About as useful as a chocolate fireguard. Just like @sajidjavid @AmberRuddUK and @theresa_may,,[],neither
138,1573745878,Nigel Colin Adams,Good luck in winning my home town. Sadly I canÂt vote in Hastings but am encouraging my family ,,[],neither
139,1573771035,James Tilley,@AmberRuddUK You should be ashamed of your performance as Secretary of State for DWP for it was as pathetic as previous Secretaries. All failed to overturn the appalling policy of freezing just 4% of the UK's pensioners pensions. https://www.thetimes.co.uk/article/pensions-apartheid-is-keeping-expats-trapped-in-the-past-p5mj2pfjfÂ Â The Â£600M cost is piddlingpic.twitter.com/bqbriP7Ui4,,[],neither
140,1573758052,Andysrevenge,I would make sure you are there for the count or you might get another @AmberRuddUK dodgy recount where voted are found to save boris,,[],neither
141,1573744410,Illiterati #FBPE,"Everyone I know around here has had it with the tories, its going to turn red again.",,[],neither
142,1573732326,Anonymous,Well that is the kind of quality you get when you put people like @patel4witham in charge. But I guess she will just smirk as she even slashes the low level of her predecessors: @AmberRuddUK and @theresa_may but at least they kept a straight face.,,[],offensive_language
143,1573747333,Trevor Price,"Did @AmberRuddUK update you about her support for #STOPtheLoanCharge while she was the MP for Hastings and Rye. Question if elected as the MP will you commit to support & vote on suspending, scrapping & investigating the #LoanChage.pic.twitter.com/QJGYcLPvKN",,"['STOPtheLoanCharge', 'LoanChage.pic.twitter.com/QJGYcLPvKN']",offensive_language
144,1573743919,Matt,"You walked out of the party because it was so horrible. 

https://edition-m.cnn.com/2019/09/07/uk/uk-amber-rudd-resigns-parliament-gbr-intl/index.htmlÂ Â",,[],neither
145,1573743721,Judith Dickinson,Just the endorsement she didn't need,,[],neither
146,1573731640,TweetyTurd,"Holy hell people must be stupid to fall for a political ad!
One rule: they are all lies. It's like any infomercial. Always oversold and under-delivered. But sure, @jack can be your overlord and that will work out fine.",,[],offensive_language
147,1573725618,Davitt & Maclean,"Empire lessons,  always needed locals without any principle. Personal advancement Trumped everything else. She fits the bill and Javid is in the same hut.",,[],neither
